😀	cara, cara moi riseira, sorriso
🖥️	escritorio, ordenador, ordenador de escritorio
🖨️	impresora, imprimir, ordenador
⌨️	ordenador, teclado
🖱️	ordenador, rato, rato de ordenador
🖲️	ordenador, rato, rato de bola
💽	disco, minidisc, ordenador
💾	disquete, disqueteira, ordenador
💿️	CD, disco, ordenador
📀	DVD, disco, ordenador
🧮	contar, cálculo, xoguete, ábaco
🎥	cine, cámara cinematográfica, filmar, filme, película
🎞️	cine, fotograma, fotograma de película, negativo, película
📽️	cine, película, proxector, proxector cinematográfico, vídeo
🎬️	cine, cinematografía, claqueta, filmar, película
📺️	televisión, televisor, vídeo
📷️	cámara, cámara de fotos, fotografía, fotos, vídeos
📸	cámara, cámara de fotos con flash, flash, fotografía
📹️	cámara, cámara de vídeo, vídeo
📼	VHS, cinta, cinta de vídeo, videocasete
🔍	buscar, esquerda, lupa, lupa cara a esquerda
🔎	buscar, dereita, lupa, lupa cara a dereita
🕯️	candea, cera, iluminar, luz
💡	cómic, electricidade, idea, luz, lámpada
🔦	lanterna, luz
🏮	lanterna, lanterna de papel vermella, luz, vermella, xaponesa
🪔	diya, hinduísmo, lámpada de aceite, zoroastrismo
📔	caderno, caderno de tapas decoradas, cuberta, decorada
📕	libro, libro pechado, pechado
📖	aberto, libro, libro aberto
📗	libro, libro verde, verde
📘	azul, libro, libro azul
📙	laranxa, libro, libro laranxa
📚️	libros
📓	caderno
📒	caderno, contabilidade, libro, libro de contabilidade
📃	contrato, documento, enrolada, páxina, páxina coa parte inferior enrolada
📜	papel, pergameo, pergamiño
📄	anverso, documento, páxina, páxina cunha esquina dobrada
📰	artigos, diario, noticias, xornal
🗞	artigos, diario, enrolado, noticias, xornal enrolado
📑	bandeiriña adhesiva, marcador, marcador autoadhesivo
🔖	marcador, marcalibros, marcapáxinas, punto de lectura
🏷️	etiqueta
💰️	bolsa, diñeiro, dólares, saco, saco de diñeiro
💴	banco, billete, billete de ien, ien, moeda
💵	banco, billete, billete de dólar, dólar, moeda
💶	banco, billete, billete de euro, euro, moeda
💷	banco, billete, billete de libra, libra, moeda
💸	alas, billetes, cartos, diñeiro voando, ás
💳️	banco, diñeiro, tarxeta, tarxeta de crédito
🧾	contabilidade, recibo, resgardo, tícket, xustificante
💹	gráfico, ien, mercado, mercado de iens en alza, tendencia
💱	banco, cambio, cambio de divisas, divisas, diñeiro
💲	divisa, diñeiro, dólar, símbolo do dólar
✉️	carta, correo e., correo electrónico, sobre
📧	correo e., correo electrónico
📨	correo, correo electrónico, correo entrante, recibido, sobre
📩	correo, correo electrónico, correo saínte, enviado, sobre
📤️	bandexa, bandexa de saída, correo, saída, saínte
📥️	bandexa, bandexa de entrada, correo, entrada, entrante
📦️	caixa, paquete
📫️	bandeira, caixa de correo, caixa de correo con bandeira subida, chea, pechada
📪️	baleira, bandeira, caixa de correo, caixa de correo con bandeira baixada, pechada
📬️	aberta, bandeira, caixa de correo, caixa de correo chea, chea
📭️	aberta, baleira, bandeira, caixa de correo, caixa de correo baleira
📮	caixa de correo, carta, correo, correo postal, correspondencia
🗳️	eleccións, papeleta, urna, urna electoral con voto, voto
✏️	escribir, lapis
✒️	escribir, estilográfica, pluma, plumiña
🖋️	escribir, estilográfica, pluma, pluma estilográfica
🖊️	boli, bolígrafo, escribir
🖌️	pincel, pintar
🖍️	colorear, cores, lapis de cor, pintar
📝	anotar, escribir, nota, recordatorio
💼	documentos, maletín, oficina
📁	carpeta, cartafol, documentos
📂	aberto, carpeta, cartafol aberto, documentos
🗂️	arquivador, documentos, ficheiro, separador, separadores de fichas
📅	calendario, data
📆	arrancar, calendario, calendario de varias follas, data, follas
🗒️	caderno, caderno de espiral, escribir, espiral
🗓️	calendario, calendario de espiral, data
📇	organizador, organizador de tarxetas, tarxetas, tarxetas de visita
📈	alza, gráfica, gráfico, gráfico con tendencia ascendente, tendencia
📉	baixa, gráfica, gráfico, gráfico con tendencia descendente, tendencia
📊	barras, gráfica, gráfico, gráfico de barras
📋️	portapapeis
📌	chincheta
📍	chincheta, chincheta redonda, redonda
📎	clip
🖇️	clips, clips enganchados, enganchar, unidos
📏	regra, triángulo
📐	escuadro, regra, triangular, triángulo
✂️	cortar, tesoira, tesoiras
🗃️	arquivar, caixa, caixa de arquivo, documentos, ficheiro
🗄️	arquivador, caixóns, documentos, escritorio, oficina
🗑️	papeleira
🔒️	cadeado, pechado
🔓️	aberto, cadeado, cadeado aberto, desbloquear
🔏	cadeado, cadeado con pluma, pluma, seguranza, sinatura dixital
🔐	cadeado, cadeado con chave, pechado, privacidade, seguranza
🔑	chave, clave, contrasinal
🗝️	antiga, chave, chave antiga
🔨	ferramenta, martelo
🪓	cortar, machada, machado, madeira, talar
⛏️	ferramenta, mina, pico
⚒️	ferramenta, martelo, martelo e pico, pico
🛠️	chave inglesa, ferramenta, martelo, martelo e chave inglesa
🗡️	arma, daga, puñal
⚔️	arma, cruzadas, espadas, espadas cruzadas
🔫	arma, pistola, revólver
🏹	Saxitario, arco, arco e frecha, frecha, zodíaco
🛡️	arma, escudo, protección
🔧	chave inglesa, ferramenta
🔩	parafuso, parafuso con porca, porca
⚙️	engrenaxe, mecanismo, roda dentada
🗜️	compresión, ferramenta, ferramenta de compresión
⚖️	Libra, balanza, peso, xustiza, zodíaco
🦯	bastón guía, cega, cego, cegueira, discapacidade
🔗	cadea, elo, ligazón
⛓️	cadea, cadeas
🧰	caixa de ferramentas, ferramentas, mec´ánico, mecánica
🧲	atracción, ferradura, imán, magnético
⚗️	alambique, augardente, destilar, química
🧪	ciencia, experimento, laboratorio, probeta, química, tubo de ensaio
🧫	bacteria, bioloxía, cultivo, laboratorio, placa de Petri
🧬	ADN, bioloxía, evolución, vida, xene, xenética
🔬	ciencia, laboratorio, microscopio
🔭	astronomía, constelacións, corpos celestes, telescopio
📡	antena, antena de satélite, satélite
💉	inxección, médico, vacina, virus, xiringa
🩸	doazón de sangue, medicina, menstruación, pinga de sangue, regra
💊	enfermidade, medicación, medicamento, médico, pastilla, pílula
🩹	apósito, apósito adhesivo, cura, ferida
🩺	corazón, estetoscopio, fonendoscopio, medicina
🚪	porta
🛏️	cama, durmir, hotel
🛋️	hotel, lámpada, sofá, sofá e lámpada
🪑	asento, cadeira, sentar
🚽	inodoro, retrete, váter
🚿	auga, ducha
🛁	bañeira, baño
🪒	afeitar, coitela
🧴	champú, crema solar, envase cosmético, loción, suavizante, xel
🧷	imperdible, prendedor, prender
🧹	bruxa, limpar, varrer, vasoira
🧺	agricultura, cesta, cesto, coada, pícnic
🧻	papel de cociña, papel hixiénico, rolo, rolo de papel
🧼	bañarse, enxaboar, lavarse, pastilla, xabrón, xabón
🧽	absorbente, bañarse, baño, esponxa, porosa
🧯	apagar, extintor, incendio, lapas, lume
🛒	carro, carro da compra, compra, supermercado
🚬	cigarro, fumar, permitido fumar, tabaco
⚰️	ataúde, funeral, morte, sepultura, velorio
⚱️	funeral, incineración, morte, urna, urna funeraria
🗿	cara, escultura, estatua, estatua da illa de Pascua, moai
🏧	banco, caixeiro, diñeiro, sinal de caixeiro automático
🚮	lixo, papeleira, sinal de tirar lixo na papeleira
🚰	auga, beber, fonte, potable, sinal de auga potable
♿️	acceso, cadeira de rodas, sinal de acceso para cadeira de rodas
🚹️	aseo, baño, homes, sinal de aseo de homes
🚺️	aseo, baño, mulleres, sinal de aseo de mulleres
🚻	aseos, baño, homes, mulleres, sinal de aseos
🚼️	bebé, cambiador, sinal, sinal de cambiador de bebés
🚾	aseo, baños, sinal de aseo, váter
🛂	control, pasaporte, sinal de control de pasaportes
🛃	aduana, sinal de alfándega
🛄	equipaxes, maletas, recollida, sinal de recollida de equipaxes
🛅	baixo chave, consigna, equipaxes, maletas, sinal de consigna
⚠️	advertencia, sinal, sinal de advertencia
🚸	cruzar, escola, nenos, sinal, sinal de nenos cruzando
⛔️	prohibido, sinal, sinal de acceso prohibido, tráfico
🚫	prohibición, prohibido, sinal, sinal de prohibición
🚳	bicicleta, prohibición, sinal, sinal de prohibido bicicletas
🚭️	fumar, prohibición, prohibido, sinal de prohibido fumar
🚯	guindar, lixo, prohibido, sinal de prohibido guindar lixo, tirar
🚱	auga, non, non beber, potable, sinal de auga non potable
🚷	peóns, prohibición, prohibido, sinal de acceso prohibido a peóns
📵	móbil, prohibido, sinal de prohibición de teléfonos móbiles, teléfono móbil
🔞	18, menores de idade, prohibición, sinal de prohibido a menores de idade
☢️	perigo, radioactivo, sinal, sinal de radioactividade
☣️	perigo, risco, sinal de perigo biolóxico, substancias perigosas
⬆️	arriba, dirección, frecha, frecha cara arriba, norte
↗️	arriba, dirección, frecha, frecha cara arriba á dereita, nordeste
➡️	dereita, dirección, frecha, frecha cara á dereita, leste
↘️	abaixo, dirección, frecha, frecha cara abaixo á dereita, sueste
⬇️	abaixo, dirección, frecha, frecha cara abaixo, sur
↙️	abaixo, dirección, frecha, frecha cara abaixo á esquerda, suroeste
⬅️	dirección, esquerda, frecha, frecha cara á esquerda, oeste
↖️	arriba, dirección, frecha, frecha cara arriba á esquerda, noroeste
↕️	abaixo, arriba, dirección, frecha, frecha cara arriba e abaixo
↔️	dereita, dirección, esquerda, frecha, frecha cara á esquerda e a dereita
↩️	curva, esquerda, frecha, frecha curvada cara á esquerda
↪️	curva, dereita, frecha, frecha curvada cara á dereita
⤴️	arriba, curva, frecha, frecha curvada cara arriba
⤵️	abaixo, curva, frecha, frecha curvada cara abaixo
🔃	frechas, frechas verticais xirando cara á dereita, sentido das agullas do reloxo, xirar
🔄	frechas, frechas xirando cara á esquerda, reiniciar, sentido contrario ás agullas do reloxo, xirar
🔙	atrás, back, frecha, frecha coa mensaxe "volver" en inglés, volver
🔚	end, fin, final, frecha, frecha coa mensaxe "fin" en inglés
🔛	acender, acendido, frecha, frecha coa mensaxe "en marcha!" en inglés, on!
🔜	frecha, frecha coa mensaxe "pronto" en inglés, pronto, soon
🔝	arriba, frecha, frecha coa mensaxe "destacado" en inglés, mellor, principal, top
🛐	culto, oración, relixión, sinal de lugar de culto
⚛️	ateísmo, símbolo atómico, átomo
🕉️	hinduísmo, om, relixión, símbolo de om
✡️	estrela, estrela de David, relixión, xudaísmo, xudeus
☸️	budismo, dharma, relixión, roda, roda do dharma
☯️	relixión, taoísmo, yang, yin, yin-yang
✝️	cristianismo, cruz, cruz latina, relixión
☦️	cristianismo, cruz, cruz ortodoxa, relixión
☪️	islam, islamismo, media lúa, media lúa e estrela, relixión
☮️	paz, símbolo, símbolo da paz
🕎	7 brazos, candelabro, menorá, relixión, xudaísmo
🔯	David, adiviñación, estrela, estrela de seis puntas con punto, punto
♈️	Aries, Ariete, carneiro, zodíaco
♉️	Tauro, Taurus, touro, zodíaco
♊️	Gemini, Xémini, xemelgos, zodíaco
♋️	Cáncer, cangrexo, caranguexo, zodíaco
♌️	Leo, León, león, zodíaco
♍️	Virgo, virxe, zodíaco
♎️	Libra, balanza, zodíaco
♏️	Escorpión, Scorpius, escorpión, zodíaco
♐️	Sagittarius, Saxitario, arqueiro, zodíaco
♑️	Capricornio, Capricornus, cabra, zodíaco
♒️	Acuario, Aquarius, auga, vendedor de auga, zodíaco
♓️	Pisces, peixes, zodíaco
⛎	Ofiúco, Ophiuchus, cazador de serpes, serpe, zodíaco
🔀	aleatoria, botón de reprodución aleatoria, entrecruzadas, frechas, reprodución
🔁	botón de repetición continua, frechas, repetición, repetir
🔂	botón de repetición única, frechas, repetición, repetir, unha vez
▶	botón, botón de reprodución, reprodución
⏩	avance, avanzar, botón, botón de avance rápido, rapidamente
⏭	avanzar, botón, botón de pista seguinte, pista, seguinte
⏯	botón, botón reprodución ou pausa, pausa, reprodución
◀	botón, botón de retroceso, retroceder, retroceso
⏪	botón, botón de retroceso rápido, retroceder, retroceso, rápido
⏮	anterior, botón, botón de pista anterior, pista, retroceder
🔼	arriba, botón, botón de ir arriba, vermello
⏫	arriba, botón, botón de ir arriba rápido, rápido
🔽	abaixo, botón, botón de ir abaixo, vermello
⏬	abaixo, botón, botón de ir abaixo rápido, rápido
⏸️	botón, botón de pausa, pausa
⏹️	botón, botón de parada, cadrado, deter, parar
⏺️	botón, botón de gravación, círculo, gravación, gravar
⏏️	botón, botón de expulsión, expulsar, expulsión
🎦	cine, cinema, película
🔅	baixo, botón de diminuír o brillo, brillo, diminuír, luminosidade
🔆	alto, aumentar, botón de aumentar o brillo, brillo, luminosidade
📶	antena, barras, cobertura, sinal de cobertura
📳	modo vibración, móbil, silencio, teléfono, vibración
📴	apagado, desactivado, móbil, teléfono, teléfono móbil apagado
♀️	feminismo, muller, símbolo, símbolo da muller
♂️	home, símbolo, símbolo do home
⚕️	Esculapio, farmacia, medicina, serpe, símbolo da medicina
♾️	eterno, ilimitado, símbolo do infinito, universal
♻️	reciclado, reciclaxe, símbolo, símbolo de reciclaxe
⚜	flor, flor de lis, lis
🔱	emblema, emblema de tridente, tridente, áncora
📛	etiqueta, identificación, nome, tarxeta, tarxeta identificativa
🔰	amarelo, principiante, símbolo xaponés para principiante, verde, xaponés
⭕️	círculo, círculo groso, o
✅	ben, caixa coa marca de verificación, correcto, marca, verificación
☑️	marca, recadro, recadro con marca de verificación, verificación
✔️	ben, correcto, marca, marca de verificación, verificación
✖️	X, cancelar, multiplicación, multiplicar, signo de multiplicar groso
❌	X, cancelar, multiplicación, multiplicar, signo de multiplicar
❎	X, botón “X”, cancelar, pechar, recadro
➕	matemáticas, máis, signo de sumar, suma, sumar
➖	matemáticas, menos, resta, restar, signo de restar
➗	dividir, división, matemáticas, signo de dividir
➰	bucle
➿	bucle, bucle dobre, dobre
〽️	alternancia, signo, signo de alternancia
✳️	8, asterisco, asterisco de oito raios, oito
✴️	*, 8, estrela, estrela de oito puntas
❇️	*, chispa
‼️	!!, admiración, dobre, exclamación, signo de exclamación dobre
⁉️	!?, admiración, exclamación, interrogación, signo de exclamación e interrogación
❓️	?, interrogación, pregunta, signo de interrogación
❔	?, interrogación, pregunta, signo de interrogación, signo de interrogación branco
❕	!, admiración, exclamación, signo de exclamación, signo de exclamación branco
❗️	!, admiración, exclamación, signo de exclamación
〰️	liña ondulada, onda, ondulado, son largo, trazo
©️	autor, copyright, dereitos, r
®️	"R", marca, marca rexistrada “R”, rexistrada
™️	TM, marca, marca rexistrada “TM”, rexistrada
#⃣	tecla, tecla: #
*⃣	tecla, tecla: *
0⃣	tecla, tecla: 0
1⃣	tecla, tecla: 1
2⃣	tecla, tecla: 2
3⃣	tecla, tecla: 3
4⃣	tecla, tecla: 4
5⃣	tecla, tecla: 5
6⃣	tecla, tecla: 6
7⃣	tecla, tecla: 7
8⃣	tecla, tecla: 8
9⃣	tecla, tecla: 9
🔟	tecla, tecla: 10
🔠	ABCD, introducir, introducir letras en maiúsculas, letras, maiúscula
🔡	abcd, introducir, introducir letras en minúsculas, letras, minúscula
🔢	1234, introducir, introducir números, números
🔣	introducir, introducir símbolos, símbolos
🔤	ABC, introducir, introducir letras, letras
🅰️	A, grupo, grupo sanguíneo A, sanguíneo
🆎	AB, grupo, grupo sanguíneo AB, sanguíneo
🅱️	B, grupo, grupo sanguíneo B, sanguíneo
🆑	borrado, borrar, botón "borrar" en inglés, cl, clear
🆒	botón "xenial" en inglés, cool, interesante, xenial
🆓	botón "gratis" en inglés, de balde, free, gratis
ℹ️	información, punto de información
🆔	ID, botón "identificación" en inglés, identidade, identificación
Ⓜ️	M, círculo, círculo coa letra “M”, metro
🆕	botón "novo" en inglés, new, novo
🆖	NG, botón "mal" en inglés, mal, non conforme
🅾️	O, grupo, grupo sanguíneo O, sanguíneo
🆗	OK, ben, botón "ben" en inglés, de acordo
🅿️	P, aparcadoiro, aparcamento, aparcar, parking
🆘	SOS, auxilio, axuda, botón "socorro!" en inglés, socorro
🆙	botón, botón "arriba!" en inglés, subir, up!
🆚	botón "fronte a" en inglés, comparación, contra, fronte a, versus, vs
🈁	aquí, botón "aquí" en xaponés, katakana, koko, xaponés
🈂️	botón “cargo por servizo” en xaponés, cargo por servizo, comisión, katakana, xaponés
🈷	botón "cantidade mensual" en xaponés, cantidade mensual, ideograma, xaponés
🈶	botón "de pago" en xaponés, de pago, ideograma, xaponés
🈯	botón "reservado" en xaponés, ideograma, reservado, xaponés
🉐	botón "oportunidade" en xaponés, ideograma, vantaxe, xaponés
🈹	botón "desconto" en xaponés, desconto, ideograma, xaponés
🈚	botón "gratis" en xaponés, de balde, gratis, ideograma, xaponés
🈲	botón "prohibido" en xaponés, ideograma, prohibido, xaponés
🉑	aceptable, botón "aceptable" en xaponés, ideograma, xaponés
🈸	aplicación, botón "aplicación" en xaponés, ideograma, xaponés
