🖐🏿	ဖြန့်ထားခြင်း, လက်, လက်ချောင်း, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက်, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက် − အသားမဲရောင်, လက်ဖြန့်ပြထားသော လက်ဟန်, အသားမဲရောင်
✋	မြှောက်ပြထားသည့် လက်, လက်, လက်ဖြန့်ပြနေပုံ
✋🏻	မြှောက်ပြထားသည့် လက်, မြှောက်ပြထားသည့် လက် − အသားဖြူရောင်, လက်, လက်ဖြန့်ပြနေပုံ, အသားဖြူရောင်
✋🏼	မြှောက်ပြထားသည့် လက်, မြှောက်ပြထားသည့် လက် − အသားနုရောင်, လက်, လက်ဖြန့်ပြနေပုံ, အသားနုရောင်
✋🏽	မြှောက်ပြထားသည့် လက်, မြှောက်ပြထားသည့် လက် − အသားလတ်ရောင်, လက်, လက်ဖြန့်ပြနေပုံ, အသားလတ်ရောင်
✋🏾	မြှောက်ပြထားသည့် လက်, မြှောက်ပြထားသည့် လက် − အသားညိုရောင်, လက်, လက်ဖြန့်ပြနေပုံ, အသားညိုရောင်
✋🏿	မြှောက်ပြထားသည့် လက်, မြှောက်ပြထားသည့် လက် − အသားမဲရောင်, လက်, လက်ဖြန့်ပြနေပုံ, အသားမဲရောင်
🖖	ဗူလ်ကန် ဆလု, ဗော်လ်ကန် ဂုဏ်ပြုလက်ဟန်, လက်, လက်ချောင်း
🖖🏻	ဗူလ်ကန် ဆလု, ဗူလ်ကန် ဆလု − အသားဖြူရောင်, ဗော်လ်ကန် ဂုဏ်ပြုလက်ဟန်, လက်, လက်ချောင်း, အသားဖြူရောင်
🖖🏼	ဗူလ်ကန် ဆလု, ဗူလ်ကန် ဆလု − အသားနုရောင်, ဗော်လ်ကန် ဂုဏ်ပြုလက်ဟန်, လက်, လက်ချောင်း, အသားနုရောင်
🖖🏽	ဗူလ်ကန် ဆလု, ဗူလ်ကန် ဆလု − အသားလတ်ရောင်, ဗော်လ်ကန် ဂုဏ်ပြုလက်ဟန်, လက်, လက်ချောင်း, အသားလတ်ရောင်
