😀	cara, cara sonriendo, divertido, feliz, sonrisa
👷‍♀	albañil, construcción, mujer, obrera, trabajadora
👷🏻‍♀	albañil, construcción, mujer, obrera, obrera: tono de piel claro, tono de piel claro, trabajadora
👷🏼‍♀	albañil, construcción, mujer, obrera, obrera: tono de piel claro medio, tono de piel claro medio, trabajadora
👷🏽‍♀	albañil, construcción, mujer, obrera, obrera: tono de piel medio, tono de piel medio, trabajadora
👷🏾‍♀	albañil, construcción, mujer, obrera, obrera: tono de piel oscuro medio, tono de piel oscuro medio, trabajadora
👷🏿‍♀	albañil, construcción, mujer, obrera, obrera: tono de piel oscuro, tono de piel oscuro, trabajadora
🤴	corona, príncipe
🤴🏻	corona, príncipe, príncipe: tono de piel claro, tono de piel claro
🤴🏼	corona, príncipe, príncipe: tono de piel claro medio, tono de piel claro medio
🤴🏽	corona, príncipe, príncipe: tono de piel medio, tono de piel medio
🤴🏾	corona, príncipe, príncipe: tono de piel oscuro medio, tono de piel oscuro medio
🤴🏿	corona, príncipe, príncipe: tono de piel oscuro, tono de piel oscuro
👸	cuento, fantasía, hadas, princesa
👸🏻	cuento, fantasía, hadas, princesa, princesa: tono de piel claro, tono de piel claro
👸🏼	cuento, fantasía, hadas, princesa, princesa: tono de piel claro medio, tono de piel claro medio
👸🏽	cuento, fantasía, hadas, princesa, princesa: tono de piel medio, tono de piel medio
👸🏾	cuento, fantasía, hadas, princesa, princesa: tono de piel oscuro medio, tono de piel oscuro medio
👸🏿	cuento, fantasía, hadas, princesa, princesa: tono de piel oscuro, tono de piel oscuro
👳	hombre, persona con turbante, personas, turbante
👳🏻	hombre, persona con turbante, persona con turbante: tono de piel claro, personas, tono de piel claro, turbante
👳🏼	hombre, persona con turbante, persona con turbante: tono de piel claro medio, personas, tono de piel claro medio, turbante
👳🏽	hombre, persona con turbante, persona con turbante: tono de piel medio, personas, tono de piel medio, turbante
👳🏾	hombre, persona con turbante, persona con turbante: tono de piel oscuro medio, personas, tono de piel oscuro medio, turbante
👳🏿	hombre, persona con turbante, persona con turbante: tono de piel oscuro, personas, tono de piel oscuro, turbante
👳‍♂	hombre, hombre con turbante, turbante
👳🏻‍♂	hombre, hombre con turbante, hombre con turbante: tono de piel claro, tono de piel claro, turbante
👳🏼‍♂	hombre, hombre con turbante, hombre con turbante: tono de piel claro medio, tono de piel claro medio, turbante
👳🏽‍♂	hombre, hombre con turbante, hombre con turbante: tono de piel medio, tono de piel medio, turbante
👳🏾‍♂	hombre, hombre con turbante, hombre con turbante: tono de piel oscuro medio, tono de piel oscuro medio, turbante
👳🏿‍♂	hombre, hombre con turbante, hombre con turbante: tono de piel oscuro, tono de piel oscuro, turbante
👳‍♀	mujer, mujer con turbante, turbante
👳🏻‍♀	mujer, mujer con turbante, mujer con turbante: tono de piel claro, tono de piel claro, turbante
👳🏼‍♀	mujer, mujer con turbante, mujer con turbante: tono de piel claro medio, tono de piel claro medio, turbante
👳🏽‍♀	mujer, mujer con turbante, mujer con turbante: tono de piel medio, tono de piel medio, turbante
👳🏾‍♀	mujer, mujer con turbante, mujer con turbante: tono de piel oscuro medio, tono de piel oscuro medio, turbante
👳🏿‍♀	mujer, mujer con turbante, mujer con turbante: tono de piel oscuro, tono de piel oscuro, turbante
👲	gorro, gua, hombre, hombre con gorro chino, mao
👲🏻	gorro, gua, hombre, hombre con gorro chino, hombre con gorro chino: tono de piel claro, mao, tono de piel claro
👲🏼	gorro, gua, hombre, hombre con gorro chino, hombre con gorro chino: tono de piel claro medio, mao, tono de piel claro medio
👲🏽	gorro, gua, hombre, hombre con gorro chino, hombre con gorro chino: tono de piel medio, mao, tono de piel medio
👲🏾	gorro, gua, hombre, hombre con gorro chino, hombre con gorro chino: tono de piel oscuro medio, mao, tono de piel oscuro medio
👲🏿	gorro, gua, hombre, hombre con gorro chino, hombre con gorro chino: tono de piel oscuro, mao, tono de piel oscuro
🧕	hiyab, mujer con hiyab, pañuelo
🧕🏻	hiyab, mujer con hiyab, mujer con hiyab: tono de piel claro, pañuelo, tono de piel claro
🧕🏼	hiyab, mujer con hiyab, mujer con hiyab: tono de piel claro medio, pañuelo, tono de piel claro medio
🧕🏽	hiyab, mujer con hiyab, mujer con hiyab: tono de piel medio, pañuelo, tono de piel medio
🧕🏾	hiyab, mujer con hiyab, mujer con hiyab: tono de piel oscuro medio, pañuelo, tono de piel oscuro medio
🧕🏿	hiyab, mujer con hiyab, mujer con hiyab: tono de piel oscuro, pañuelo, tono de piel oscuro
🤵	esmoquin, hombre, hombre con esmoquin, novio
🤵🏻	esmoquin, hombre, hombre con esmoquin, hombre con esmoquin: tono de piel claro, novio, tono de piel claro
🤵🏼	esmoquin, hombre, hombre con esmoquin, hombre con esmoquin: tono de piel claro medio, novio, tono de piel claro medio
🤵🏽	esmoquin, hombre, hombre con esmoquin, hombre con esmoquin: tono de piel medio, novio, tono de piel medio
🤵🏾	esmoquin, hombre, hombre con esmoquin, hombre con esmoquin: tono de piel oscuro medio, novio, tono de piel oscuro medio
🤵🏿	esmoquin, hombre, hombre con esmoquin, hombre con esmoquin: tono de piel oscuro, novio, tono de piel oscuro
👰	boda, mujer, novia, novia con velo, velo
👰🏻	boda, mujer, novia, novia con velo, novia con velo: tono de piel claro, tono de piel claro, velo
👰🏼	boda, mujer, novia, novia con velo, novia con velo: tono de piel claro medio, tono de piel claro medio, velo
👰🏽	boda, mujer, novia, novia con velo, novia con velo: tono de piel medio, tono de piel medio, velo
👰🏾	boda, mujer, novia, novia con velo, novia con velo: tono de piel oscuro medio, tono de piel oscuro medio, velo
👰🏿	boda, mujer, novia, novia con velo, novia con velo: tono de piel oscuro, tono de piel oscuro, velo
🤰	embarazada, mujer, mujer embarazada
🤰🏻	embarazada, mujer, mujer embarazada: tono de piel claro, tono de piel claro
🤰🏼	embarazada, mujer, mujer embarazada: tono de piel claro medio, tono de piel claro medio
🤰🏽	embarazada, mujer, mujer embarazada: tono de piel medio, tono de piel medio
🤰🏾	embarazada, mujer, mujer embarazada: tono de piel oscuro medio, tono de piel oscuro medio
🤰🏿	embarazada, mujer, mujer embarazada: tono de piel oscuro, tono de piel oscuro
🤱	amamantar, bebé, dar pecho, lactancia materna, pecho
🤱🏻	amamantar, bebé, dar pecho, lactancia materna, lactancia materna: tono de piel claro, pecho, tono de piel claro
🤱🏼	amamantar, bebé, dar pecho, lactancia materna, lactancia materna: tono de piel claro medio, pecho, tono de piel claro medio
🤱🏽	amamantar, bebé, dar pecho, lactancia materna, lactancia materna: tono de piel medio, pecho, tono de piel medio
🤱🏾	amamantar, bebé, dar pecho, lactancia materna, lactancia materna: tono de piel oscuro medio, pecho, tono de piel oscuro medio
🤱🏿	amamantar, bebé, dar pecho, lactancia materna, lactancia materna: tono de piel oscuro, pecho, tono de piel oscuro
👼	bebé, bebé ángel, cara, cuento, ángel
👼🏻	bebé, bebé ángel: tono de piel claro, cara, cuento, tono de piel claro, ángel
👼🏼	bebé, bebé ángel: tono de piel claro medio, cara, cuento, tono de piel claro medio, ángel
👼🏽	bebé, bebé ángel: tono de piel medio, cara, cuento, tono de piel medio, ángel
👼🏾	bebé, bebé ángel: tono de piel oscuro medio, cara, cuento, tono de piel oscuro medio, ángel
👼🏿	bebé, bebé ángel: tono de piel oscuro, cara, cuento, tono de piel oscuro, ángel
🎅	Papá Noel, celebración, claus, navidad, papá noel, santa
🎅🏻	Papá Noel, Papá Noel: tono de piel claro, celebración, claus, navidad, papá noel, santa, tono de piel claro
🎅🏼	Papá Noel, Papá Noel: tono de piel claro medio, celebración, claus, navidad, papá noel, santa, tono de piel claro medio
🎅🏽	Papá Noel, Papá Noel: tono de piel medio, celebración, claus, navidad, papá noel, santa, tono de piel medio
🎅🏾	Papá Noel, Papá Noel: tono de piel oscuro medio, celebración, claus, navidad, papá noel, santa, tono de piel oscuro medio
🎅🏿	Papá Noel, Papá Noel: tono de piel oscuro, celebración, claus, navidad, papá noel, santa, tono de piel oscuro
🤶	Mamá Noel, abuela, mamá, navidad, noel
🤶🏻	Mamá Noel, Mamá Noel: tono de piel claro, abuela, mamá, navidad, noel, tono de piel claro
🤶🏼	Mamá Noel, Mamá Noel: tono de piel claro medio, abuela, mamá, navidad, noel, tono de piel claro medio
🤶🏽	Mamá Noel, Mamá Noel: tono de piel medio, abuela, mamá, navidad, noel, tono de piel medio
🤶🏾	Mamá Noel, Mamá Noel: tono de piel oscuro medio, abuela, mamá, navidad, noel, tono de piel oscuro medio
🤶🏿	Mamá Noel, Mamá Noel: tono de piel oscuro, abuela, mamá, navidad, noel, tono de piel oscuro
🦸	bueno, heroína, héroe, personaje de superhéroe, superhéroe, superpoder
🦸🏻	bueno, heroína, héroe, personaje de superhéroe, personaje de superhéroe: tono de piel claro, superhéroe, superpoder, tono de piel claro
🦸🏼	bueno, heroína, héroe, personaje de superhéroe, personaje de superhéroe: tono de piel claro medio, superhéroe, superpoder, tono de piel claro medio
🦸🏽	bueno, heroína, héroe, personaje de superhéroe, personaje de superhéroe: tono de piel medio, superhéroe, superpoder, tono de piel medio
🦸🏾	bueno, heroína, héroe, personaje de superhéroe, personaje de superhéroe: tono de piel oscuro medio, superhéroe, superpoder, tono de piel oscuro medio
🦸🏿	bueno, heroína, héroe, personaje de superhéroe, personaje de superhéroe: tono de piel oscuro, superhéroe, superpoder, tono de piel oscuro
🦸‍♂	bueno, hombre, héroe, superhéroe, superpoder
🦸🏻‍♂	bueno, hombre, héroe, superhéroe, superhéroe: tono de piel claro, superpoder, tono de piel claro
🦸🏼‍♂	bueno, hombre, héroe, superhéroe, superhéroe: tono de piel claro medio, superpoder, tono de piel claro medio
🦸🏽‍♂	bueno, hombre, héroe, superhéroe, superhéroe: tono de piel medio, superpoder, tono de piel medio
🦸🏾‍♂	bueno, hombre, héroe, superhéroe, superhéroe: tono de piel oscuro medio, superpoder, tono de piel oscuro medio
🦸🏿‍♂	bueno, hombre, héroe, superhéroe, superhéroe: tono de piel oscuro, superpoder, tono de piel oscuro
🦸‍♀	heroína, héroe, mujer, superheroína, superhéroe, superpoder
🦸🏻‍♀	heroína, héroe, mujer, superheroína, superheroína: tono de piel claro, superhéroe, superpoder, tono de piel claro
🦸🏼‍♀	heroína, héroe, mujer, superheroína, superheroína: tono de piel claro medio, superhéroe, superpoder, tono de piel claro medio
🦸🏽‍♀	heroína, héroe, mujer, superheroína, superheroína: tono de piel medio, superhéroe, superpoder, tono de piel medio
🦸🏾‍♀	heroína, héroe, mujer, superheroína, superheroína: tono de piel oscuro medio, superhéroe, superpoder, tono de piel oscuro medio
🦸🏿‍♀	heroína, héroe, mujer, superheroína, superheroína: tono de piel oscuro, superhéroe, superpoder, tono de piel oscuro
🦹	criminal, malo, malvado, personaje de supervillano, superpoder, villano
🦹🏻	criminal, malo, malvado, personaje de supervillano, personaje de supervillano: tono de piel claro, superpoder, tono de piel claro, villano
🦹🏼	criminal, malo, malvado, personaje de supervillano, personaje de supervillano: tono de piel claro medio, superpoder, tono de piel claro medio, villano
🦹🏽	criminal, malo, malvado, personaje de supervillano, personaje de supervillano: tono de piel medio, superpoder, tono de piel medio, villano
🦹🏾	criminal, malo, malvado, personaje de supervillano, personaje de supervillano: tono de piel oscuro medio, superpoder, tono de piel oscuro medio, villano
🦹🏿	criminal, malo, malvado, personaje de supervillano, personaje de supervillano: tono de piel oscuro, superpoder, tono de piel oscuro, villano
🦹‍♂	criminal, hombre, malvado, superpoder, supervillano, villano
🦹🏻‍♂	criminal, hombre, malvado, superpoder, supervillano, supervillano: tono de piel claro, tono de piel claro, villano
🦹🏼‍♂	criminal, hombre, malvado, superpoder, supervillano, supervillano: tono de piel claro medio, tono de piel claro medio, villano
🦹🏽‍♂	criminal, hombre, malvado, superpoder, supervillano, supervillano: tono de piel medio, tono de piel medio, villano
🦹🏾‍♂	criminal, hombre, malvado, superpoder, supervillano, supervillano: tono de piel oscuro medio, tono de piel oscuro medio, villano
🦹🏿‍♂	criminal, hombre, malvado, superpoder, supervillano, supervillano: tono de piel oscuro, tono de piel oscuro, villano
🦹‍♀	criminal, malvada, mujer, superpoder, supervillana, villana
🦹🏻‍♀	criminal, malvada, mujer, superpoder, supervillana, supervillana: tono de piel claro, tono de piel claro, villana
🦹🏼‍♀	criminal, malvada, mujer, superpoder, supervillana, supervillana: tono de piel claro medio, tono de piel claro medio, villana
🦹🏽‍♀	criminal, malvada, mujer, superpoder, supervillana, supervillana: tono de piel medio, tono de piel medio, villana
🦹🏾‍♀	criminal, malvada, mujer, superpoder, supervillana, supervillana: tono de piel oscuro medio, tono de piel oscuro medio, villana
🦹🏿‍♀	criminal, malvada, mujer, superpoder, supervillana, supervillana: tono de piel oscuro, tono de piel oscuro, villana
🧙	bruja, brujo, hechicera, hechicero, persona maga
🧙🏻	bruja, brujo, hechicera, hechicero, persona maga, persona maga: tono de piel claro, tono de piel claro
🧙🏼	bruja, brujo, hechicera, hechicero, persona maga, persona maga: tono de piel claro medio, tono de piel claro medio
🧙🏽	bruja, brujo, hechicera, hechicero, persona maga, persona maga: tono de piel medio, tono de piel medio
🧙🏾	bruja, brujo, hechicera, hechicero, persona maga, persona maga: tono de piel oscuro medio, tono de piel oscuro medio
