😀	cara, cara sonriendo, contento, divertido, sonrisa
👨‍👧‍👦	familia, hija, hijo, hombre, madre, niña, niño, padre
👨‍👧‍👧	familia, hija, hijo, hombre, madre, niña, padre
👩‍👦	familia, hija, hijo, madre, mujer, niño, padre
👩‍👦‍👦	familia, hija, hijo, madre, mujer, niño, padre
👩‍👧	familia, hija, hijo, madre, mujer, niña, padre
👩‍👧‍👦	familia, hija, hijo, madre, mujer, niña, niño, padre
👩‍👧‍👧	familia, hija, hijo, madre, mujer, niña, padre
👣	cuerpo, huellas de pies, pie, pisada
🦰	pelirrojo
🦱	afro, pelo enrulado, rizos, rulos, tirabuzón
🦳	anciano, cabello, canas, gris, pelo, pelo canoso
🦲	calvo, quimioterapia, rapado, sin cabello, sin pelo
🦍	cara, gorila
🐶	cara, cara de perro, perro
🐕️	animal, canino, mascota, perro
🐩	animal, perro, perro de aguas, poodle
🦝	astucia, curiosidad, mapache
🐈️	animal, felino, gato, minino
🐅	animal, felino, tigre
🐆	animal, felino, leopardo
🐎	animal, caballo, ecuestre, equino, galopar
🐄	animal, vaca, vacuno
🐷	animal, cara, cerdo, porcino, puerco
🐖	animal, cerdo, marrano, porcino, puerco
🐗	animal, jabalí
🐽	cara, cerdo, chancho, hocico, hocico de cerdo
🐏	animal, aries, carnero
🐑	animal, oveja, ovejero, ovino
🐐	animal, cabra, caprino
🐪	animal, camélido, dromedario, joroba
🐫	animal, camello, camélido, joroba
🦙	alpaca, camélido, guanaco, lana, llama, vicuña
🐘	animal, elefante
🦛	animal, hipopótamo
🐁	animal, ratón
🐀	animal, rata
🐰	cara, cara de conejo, conejo
🐇	animal, conejo
🐿️	ardilla
🦔	erizo
🦨	zorrillo
🦘	Australia, canguro, marsupial, saltar
🦡	tejón, tejón de la miel
🐔	gallina
🐓	animal, ave, gallo
🐦️	animal, ave, periquito, periquito australiano
🐧	animal, ave, pingüino
🕊️	animal, ave, paloma, paz
🦢	animal, ave, cisne, patito feo
🦚	ave, orgullo, ostentación, pavo, pavo real
🦜	animal, ave, cotorro, hablar, loro, perico
🐊	animal, cocodrilo, lagarto, reptil
🐢	animal, reptil, tortuga
🐍	animal, reptil, serpiente, víbora
🐲	animal, cara de dragón, cuento, dragón, fantasía
🐉	animal, cuento, dragón, fantasía
🐋	animal, ballena
🐬	animal, delfín
🐟️	animal, pez
🐙	animal, pulpo, tentáculos
🐚	caracol marino
🐌	animal, babosa, baboso, caracol, insecto
🦋	animal, bonita, insecto, mariposa
🐜	animal, hormiga, insecto
🐝	abeja, animal, insecto
🦗	animal, grillo, insecto, saltamontes
🕸️	araña, telaraña
🦂	animal, escorpión, insecto, venenoso
🦟	enfermedad, fiebre, insecto, malaria, mosquito, virus
🦠	ameba, amiba, bacteria, microbio, virus
🌹	amor, flor, planta, rosa
🌻	flor, girasol, planta
🌼	flor, florecer
🌷	flor, tulipán
🌴	cocos, palmera, árbol
🍀	cuatro, hojas, suerte, trébol
🍁	arce, hoja, hoja de arce, maple
🍈	fruta, melón, planta
🍉	fruta, planta, sandía
🍊	cítrico, fruta, mandarina
🍌	plátano
🍍	piña
🥭	fruta, mango, árbol
🍓	fresa
🥝	fruta, kiwi, planta
🍅	jitomate, planta, vegetal, verdura
🥑	aguacate
🌶️	chile picante
🥬	col, kale, lechuga, repollo chino, verdura de hoja
🥜	cacahuate
🌰	castaña, comida, fruto seco, planta
🍞	barra de pan, comida, pan
🥐	comida, cuernito, medialuna, pan
🥖	baguette, comida, pan francés
🥯	bagel, panadería, untar
🧇	waffle
🍖	carne, comida, hueso
🍗	comida, pata, pata de pollo, pollo
🍔	comida, hamburguesa
🍟	comida, papas fritas
🌭	perro caliente
🥪	sándwich
🌮	comida, comida mexicana, tacos, taquitos
🌯	burrito, comida, comida mexicana
🧆	albóndigas, bolas de garbanzo
🍳	cocina, huevo, sartén
🍲	comida, estofado, guisado, guiso, olla
🥣	tazón con cuchara
🍜	tazón de fideos
🍝	comida, comida italiana, espaguetis, pastas
🍠	asada, batata, comida, planta, tubérculo
🍢	brocheta de mariscos, brochetas, brochettes, comida, mariscos
🍤	camarones, camarones fritos, comida, japonesa, tempura
🥮	festival, otoño, pastel de luna, yuebing
🍡	brocheta, comida, dango, dulce, japonesa
🥟	empanada
🥡	caja para llevar, comida para llevar, recipiente para llevar
🦀	animal, cangrejo, crustáceo, cáncer, mariscos
🦞	bisque, langosta, mariscos, pinzas
🦐	camarón, comida, langostino, mariscos
🦑	calamar, comida, mariscos
🦪	ostión
🍦	helado en barquillo
🍧	dulce, frío, helado, hielo, hielo molido
🍪	dulce, galleta, postre
🎂	pastel de cumpleaños
🍰	rebanada de pastel
🧁	cupcake, madalena, madgalena, pastelito
🥧	pay
🍫	chocolate, dulce, postre
🍾	botella, celebrar, champaña, champán, festejar
🍹	bar, bebida, cóctel, trago, tropical
🍻	bebida, brindis, brindis con cerveza, celebrar, cerveza
🧊	hielo
🍽️	cubiertos, cuchillo, plato, restaurante, tenedor
🌍	Europa, globo, globo terráqueo Europa/África, África
🌏	Asia, Australia, globo, globo terráqueo Asia/Oceanía
🌐	globo, meridianos, mundo, paralelos, terráqueo
🧭	brújula, dirección, magnetismo, navegación, orientación, rumbo
🏜️	arena, desierto, seco, sequía
🏝️	isla, isla desierta
🏞️	atracción, naturaleza, parque, vacaciones
🏟️	deporte, estadio, eventos
🧱	cemento, ladrillo, ladrillos, mezcla, pared
🏨	alojamiento, edificio, hotel, turismo
🏪	24/7, edificio, siempre abierto, tienda
🏫	colegio, edificio, escuela
🏬	tienda departamental
💒	boda religiosa
🗽	Estados Unidos, Estatua de la Libertad, NYC, Nueva York
⛪️	cristianismo, edificio, iglesia, religión
🕌	edificio, islam, mezquita, musulmán, religión
🕍	edificio, judaísmo, religión, sinagoga, templo
🕋	El Cubo, edificio, islam, musulmán, religión
⛺️	casa de campaña
🌇	amanecer, atardecer, edificios, puesta, puesta de sol sobre edificios
♨️	aguas, caliente, fuentes termales, termales, termas
🎡	rueda de la fortuna
🎢	feria, montaña rusa, parque, parque de atracciones, rusa
💈	peluquería
🎪	carpa, circo, entretenimiento, espectáculo artístico, show de circo
🚂	locomotora
🚄	bala, ferrocarril, rápido, tren, velocidad
🚅	bala, ferrocarril, rápido, tren, velocidad
🚊	transporte, tranvía, tren ligero
🚞	ferrocarril, montaña, transporte, tren, viajar
🚌	bus, camión, colectivo, ruta, transporte
🚍️	autobús se aproxima
🚑️	ambulancia, hospital, transporte, urgencia
🚓	auto, auto de policía, patrulla, policía, transporte
🚔️	patrulla se aproxima
🚕	taxi, transporte
🚙	vehículo utilitario deportivo
🚛	trailer
🚜	campo, tractor, vehículo, vehículo de trabajo
🏎️	auto de carreras
🛵	motoneta
🚲️	bici, bicicleta, transporte
🛴	patín del diablo
🛹	patineta, skateboard, tabla
🛢️	barril de petróleo
⛽️	dispensador, estación de gasolina, gasolina, nafta, surtidor
🚨	sirena de patrulla
🛑	señal de alto
⛵️	bote, deporte acuático, mar, transporte, velero
🛶	bote, canoa, deporte acuático, remo, transporte
🚤	bote, deporte acuático, lancha, transporte
🛳️	barco, barco de pasajeros, pasajeros, transporte
⛴️	bote, ferry, transbordador, transporte, trasbordador
🚢	crucero, transporte
✈️	aire, transporte, viajar, viaje, volar
🛩️	aire, avión, transporte, viajar, viaje
🛫	avión, despegar, despegue, partida, salida
💺	asiento
🚀	cohete, espacial, espacio
🛸	platillo volador
🧳	equipaje, maleta, valija, viaje
⌛️	arena, reloj, se acabó el tiempo, tiempo agotado
⏱️	cronómetro, medición del tiempo, reloj, segundos, tiempo
⏲️	medición del tiempo, reloj, segundos, temporizador, tiempo
🌑	espacio, fase lunar, luna, negra, nuev
🌒	creciente, espacio, luna, nueva, visible
🌓	creciente, cuarto, espacio, fase lunar, luna
🌔	creciente, espacio, fase lunar, gibosa, luna
🌕️	espacio, fase lunar, llena, luna
🌖	espacio, fase lunar, gibosa, luna, menguante
🌗	cuarto, espacio, fase lunar, luna, menguante
🌘	creciente, fase lunar, luna, menguante
🌙	cruasán, cuarto creciente, fase lunar, luna creciente
⛅️	nubes, nublado, parcialmente nublado, sol, tiempo
☃️	invierno, muñeco, muñeco de nieve nevado, nieve
🎄	Navidad, celebración, árbol
✨	*, bengala, chispas, estrellas, estrellas centelleantes
🎈	celebración, fiesta, globo
🎏	koinobori
🎐	campanilla, fuurin, viento
🎑	ceremonia de contemplación de la luna
🧧	buena suerte, dinero, regalo, sobre rojo
🎁	celebración, moño, obsequio, presente, regalo
🎟️	boleto de entrada
🎫	boleto, entretenimiento, evento, ticket, ticket de admisión
🎖️	celebración, grado, medalla, militar
🏆️	copa, ganador, premio, trofeo, victoria
🥎	antebrazo, guante, pelota, sóftbol
🏀	básquet, básquetbol, deporte, pelota, pelota de básquet
🏐	pelota de voleibol
🏈	americano, balón, deporte, fútbol, pelota de fútbol americano
🥏	frisbee, ultimate
🥍	gol, lacrosse, palo, pelota
🏓	mesa, paleta, pelota, ping, pong
🥋	artes marciales, judo, karate, taekwondo, uniforme
🎣	caña, ocio, pesca, pescado, pescar
🎽	camiseta, camiseta para correr, correr, mangas, musculosa
🎯	dardo, dardo en el centro, dardo en la diana, diana, objetivo
🪀	yoyo
🪁	juguete, papalote, planear, viento, volar
🧿	cuenta, hechizo, mal de ojo, nazar, talismán
🎮️	control, joystick, juego, mando, video juegos
🕹️	control, juego, juego de video, video, videojuego
🎰	apuestas, casino, juego, máquina, tragamonedas
🎲	dado, juego de azar
🧸	felpa, juguete, oso, oso de peluche, relleno
♟️	ajedrez, peón (ajedrez)
🎨	arte, artista, paleta, paleta de pinturas, pintor
🧵	aguja, bobina, carrete, cordel, coser, hilo
🧶	croché, ovillo, pelota, tejer
👓️	anteojos, lentes, ropa, vestimenta
🕶️	lentes de sol, lentes oscuros, sol
🥽	goggles, lentes de natación, lentes de protección, lentes para nadar, soldar
🥼	bata de laboratorio, científico, experimento, médico
👕	camiseta, playera, ropa, vestimenta
👖	jeans, pantalones de mezclilla, ropa, vaquero, vestimenta
🧣	bufanda, cuello, vestimenta
🧤	guantes, mano, vestimenta
🧥	abrigo, chamarra, vestimenta
🧦	calcetines, pies, ropa, vestimenta
👗	ropa, vestido, vestimenta
🥻	India, prenda, ropa, vestido
🩱	traje de baño
🩲	calzoncillos, ropa interior, slip, traje de baño
🩳	shorts
👙	alberca, nadar, piscina, ropa, traje de baño
👜	bolso
👝	bolso de mano, cartera, ropa, sobre, vestimenta
🎒	escuela, estudiar, maletín, mochila escolar
👟	ropa, tenis, vestimenta, zapato deportivo
🥾	acampar, bota, botas de excursión, excursión, senderismo
🥿	bailarina, calzado de piso, zapato de piso, zapato plano
👠	mujer, ropa, vestimenta, zapatilla, zapato
🩰	bailar, ballet, danza
👑	realeza, reina, rey
🎩	caballero, copa, galera, sombrero, sombrero de copa
🎓️	birrete, celebración, graduación, graduado
⛑️	ayuda, casco, casco con una cruz blanca, casco de rescatista
💍	compromiso, joya, romance
🔇	bocina selenciada, bocina silenciada, silencio, sin volumen
🔈️	bocina a volumen bajo
🔉	bocina a volumen medio
🔊	bocina a volumen alto
📢	altavoz
🔕	campana, campana tachada, silencio
🎼	partitura
🎵	corchea, música, nota, nota musical
🎶	corcheas, música, notas, notas musicales
🎧️	audífonos
📻️	comunicación, estación de radio, música, noticias, radio
🎸	guitarra, instrumento, música
🎺	instrumento, música, trompeta
🎻	instrumento, música, violín
🥁	baquetas, música, palitos, tambor
📲	flecha apuntado a teléfono celular
☎️	teléfono fijo
📟️	bíper
💽	disco duro
🎥	cámara de video
📺️	televisión
📼	videocasete
💡	foco
🏮	farol, farol de papel japonés, izakaya, linterna, papel
📓	cuaderno, negro
📃	página doblada
🧾	contabilidad, contaduría, evidencia
💹	gráfico, mercado, mercado en alza, tendencia, yen
✉️	carta, comunicación, correo, sobre
📧	comunicación, correo, electrónico, email
📨	carta, correo electrónico, mensaje, recibido, sobre
📩	carta, comunicación, correo electrónico, enviado, mensaje
📤️	bandeja, comunicación, correo, enviados, salida
📥️	comunicación, correo, entrada, entrante, recibidos
✒️	pluma de lapicera
🖊️	bolígrafo, escribir, lapicera, pluma
🖍️	colorear, crayola, crayón, dibujar, pintar
📝	comunicación, memo, memorándum, nota, recordatorio
💼	bolso de hombre, maletín, portafolio
📈	alza, ascendente, gráfico, tabla, tendencia ascendente
📉	baja, descendente, gráfico, tabla, tendencia descendente
🗑️	papelera
🛡️	escudo, protección
🗜️	abrazadera
🦯	accesibilidad, ceguera, invidente
🧰	cofre, herramienta, mecánico
🧫	bacteria, biología, biólogo, laboratorio, microbio, placa de Petri
🧬	ADN, biólogo, evolución, gen, genética, vida
🔭	instrumento, microscopio, observatorio
🩹	curita
🩺	corazón, doctor, fonendoscopio, latido, medicina
🛏️	dormir, habitación, hotel, recámara
🚽	baño, escusado, inodoro, retrete
🚿	regadera
🛁	tina
🪒	navaja de afeitar
🧴	botella de loción, champú, humectante, loción, protector solar
🧷	broche, broche de seguridad, pañal
🧹	barrer, bruja, escoba, limpiar
🧺	campesino, canasta, lavar la ropa, picnic
🧻	papel higiénico, rollo de papel, toallas de papel
🧼	barra, barra de jabón, bañarse, jabón, lavar
🧽	absorber, esponja, limpiar, poroso
🧯	apagar, extinguir, extintor, fuego, matafuegos
🛒	carriito, carrito de compras, carro, compras, supermercado
🗿	estatua de Isla de Pascua
🏧	cartel de cajero automático
♿️	señal de acceso para silla de ruedas
🚹️	señal del baño de los hombres
🚺️	señal del baño de las mujeres
🚼️	bebé, cambiador, señal
🛃	aduana
🚫	no, pasar, prohibido, señal, señal de prohibición
⬆️	cardinal, dirección, flecha, flecha hacia el norte, norte
↗️	derecha, dirección, flecha, flecha hacia el noreste, noreste
➡️	derecha, dirección, este, flecha, flecha hacia el este
↘️	flecha hacia el sureste
⬇️	cardinal, dirección, flecha, flecha hacia el sur, punto
↙️	flecha hacia el suroeste
⬅️	dirección, flecha, flecha hacia el oeste, izquierda, oeste
↖️	arriba, dirección, flecha, flecha hacia el noroeste, noroeste
↩️	flecha de retorno al oeste por la derecha
↪️	flecha de retorno al este por la izquierda
⤴️	flecha de retorno al norte por la izquierda
⤵️	flecha de retorno al sur por la derecha
✡️	David, judaísmo, judío, religión
☸️	rueda del dharma
🔯	David, estrella de David, estrella de seis puntas, hexagrama
⏭	avanzar, avanzar a la pista siguiente, botón, música, siguiente
⏏️	botón, botón expulsar, música
🎦	botón, cine, cámara, filmar, grabar
🔅	reducir brillo
🔆	aumentar brillo
♾️	eterno, ilimitado, infinito, universal
♻️	reciclado, reciclaje, reciclar, símbolo
🔱	barco, emblema, navegación, neptuno, tridente
📛	gafete
🔰	bandera, hoja, japonés, principiante, símbolo japonés de principiante
