🤚🏻	مٿي ڪيل, هٿ جي پٺ مٿي ڪيل, هٿ جي پٺ مٿي ڪيل: گوري رنگت, پويون هٿ, گوري رنگت
🤚🏼	مٿي ڪيل, هٿ جي پٺ مٿي ڪيل, هٿ جي پٺ مٿي ڪيل: وچولي گوري رنگت, وچولي گوري رنگت, پويون هٿ
🤚🏽	مٿي ڪيل, هٿ جي پٺ مٿي ڪيل, هٿ جي پٺ مٿي ڪيل: پڪو رنگ, پويون هٿ, پڪو رنگ
🤚🏾	مٿي ڪيل, هٿ جي پٺ مٿي ڪيل, هٿ جي پٺ مٿي ڪيل: وچولو ڪارو رنگ, وچولو ڪارو رنگ, پويون هٿ
🤚🏿	مٿي ڪيل, هٿ جي پٺ مٿي ڪيل, هٿ جي پٺ مٿي ڪيل: ڪارو رنگ, پويون هٿ, ڪارو رنگ
🖐️	آڱر, مٿي ڪيل هٿ کليل آڱرين سان, هٿ, پکڙيل هٿ
🖐🏻	آڱر, مٿي ڪيل هٿ کليل آڱرين سان, مٿي ڪيل هٿ کليل آڱرين سان: گوري رنگت, هٿ, پکڙيل هٿ, گوري رنگت
🖐🏼	آڱر, مٿي ڪيل هٿ کليل آڱرين سان, مٿي ڪيل هٿ کليل آڱرين سان: وچولي گوري رنگت, هٿ, وچولي گوري رنگت, پکڙيل هٿ
🖐🏽	آڱر, مٿي ڪيل هٿ کليل آڱرين سان, مٿي ڪيل هٿ کليل آڱرين سان: پڪو رنگ, هٿ, پکڙيل هٿ, پڪو رنگ
🖐🏾	آڱر, مٿي ڪيل هٿ کليل آڱرين سان, مٿي ڪيل هٿ کليل آڱرين سان: وچولو ڪارو رنگ, هٿ, وچولو ڪارو رنگ, پکڙيل هٿ
🖐🏿	آڱر, مٿي ڪيل هٿ کليل آڱرين سان, مٿي ڪيل هٿ کليل آڱرين سان: ڪارو رنگ, هٿ, پکڙيل هٿ, ڪارو رنگ
✋	مٿي ڪيل هٿ, هٿ
✋🏻	مٿي ڪيل هٿ, مٿي ڪيل هٿ: گوري رنگت, هٿ, گوري رنگت
✋🏼	مٿي ڪيل هٿ, مٿي ڪيل هٿ: وچولي گوري رنگت, هٿ, وچولي گوري رنگت
✋🏽	مٿي ڪيل هٿ, مٿي ڪيل هٿ: پڪو رنگ, هٿ, پڪو رنگ
✋🏾	مٿي ڪيل هٿ, مٿي ڪيل هٿ: وچولو ڪارو رنگ, هٿ, وچولو ڪارو رنگ
✋🏿	مٿي ڪيل هٿ, مٿي ڪيل هٿ: ڪارو رنگ, هٿ, ڪارو رنگ
🖖	آڱر, اسپوڪ, هٿ, ولڪن, ولڪن سلام
🖖🏻	آڱر, اسپوڪ, هٿ, ولڪن, ولڪن سلام, ولڪن سلام: گوري رنگت, گوري رنگت
🖖🏼	آڱر, اسپوڪ, هٿ, ولڪن, ولڪن سلام, ولڪن سلام: وچولي گوري رنگت, وچولي گوري رنگت
🖖🏽	آڱر, اسپوڪ, هٿ, ولڪن, ولڪن سلام, ولڪن سلام: پڪو رنگ, پڪو رنگ
🖖🏾	آڱر, اسپوڪ, هٿ, ولڪن, ولڪن سلام, ولڪن سلام: وچولو ڪارو رنگ, وچولو ڪارو رنگ
🖖🏿	آڱر, اسپوڪ, هٿ, ولڪن, ولڪن سلام, ولڪن سلام: ڪارو رنگ, ڪارو رنگ
👌	هٿ, ٺيڪ, ٺيڪ وارو هٿ
👌🏻	هٿ, ٺيڪ, ٺيڪ وارو هٿ, ٺيڪ وارو هٿ: گوري رنگت, گوري رنگت
👌🏼	هٿ, وچولي گوري رنگت, ٺيڪ, ٺيڪ وارو هٿ, ٺيڪ وارو هٿ: وچولي گوري رنگت
👌🏽	هٿ, ٺيڪ, ٺيڪ وارو هٿ, ٺيڪ وارو هٿ: پڪو رنگ, پڪو رنگ
👌🏾	هٿ, وچولو ڪارو رنگ, ٺيڪ, ٺيڪ وارو هٿ, ٺيڪ وارو هٿ: وچولو ڪارو رنگ
👌🏿	هٿ, ٺيڪ, ٺيڪ وارو هٿ, ٺيڪ وارو هٿ: ڪارو رنگ, ڪارو رنگ
