😀	aurpegi, barre egiten ari den aurpegia, irribarre
🏊🏼	3. mota, igeri, igerilaria, igerilaria: 3. mota
🏊🏽	bitarteko azal-tonua, igeri, igerilaria, igerilaria: bitarteko azal-tonua
🏊🏾	5. mota, igeri, igerilaria, igerilaria: 5. mota
🏊🏿	6. mota, igeri, igerilaria, igerilaria: 6. mota
🏊‍♂	gizon, gizon igerilaria, gizonezko, igeri
🏊🏻‍♂	1–2. mota, gizon, gizon igerilaria, gizon igerilaria: 1–2. mota, gizonezko, igeri
🏊🏼‍♂	3. mota, gizon, gizon igerilaria, gizon igerilaria: 3. mota, gizonezko, igeri
🏊🏽‍♂	bitarteko azal-tonua, gizon, gizon igerilaria, gizon igerilaria: bitarteko azal-tonua, gizonezko, igeri
🏊🏾‍♂	5. mota, gizon, gizon igerilaria, gizon igerilaria: 5. mota, gizonezko, igeri
🏊🏿‍♂	6. mota, gizon, gizon igerilaria, gizon igerilaria: 6. mota, gizonezko, igeri
🏊‍♀	emakume, emakume igerilaria, emakumezko, igeri
🏊🏻‍♀	1–2. mota, emakume, emakume igerilaria, emakume igerilaria: 1–2. mota, emakumezko, igeri
🏊🏼‍♀	3. mota, emakume, emakume igerilaria, emakume igerilaria: 3. mota, emakumezko, igeri
🏊🏽‍♀	bitarteko azal-tonua, emakume, emakume igerilaria, emakume igerilaria: bitarteko azal-tonua, emakumezko, igeri
🏊🏾‍♀	5. mota, emakume, emakume igerilaria, emakume igerilaria: 5. mota, emakumezko, igeri
🏊🏿‍♀	6. mota, emakume, emakume igerilaria, emakume igerilaria: 6. mota, emakumezko, igeri
⛹️	baloi, baloi bat duen pertsona
⛹🏻	1–2. mota, baloi, baloi bat duen pertsona, baloi bat duen pertsona: 1–2. mota
⛹🏼	3. mota, baloi, baloi bat duen pertsona, baloi bat duen pertsona: 3. mota
⛹🏽	baloi, baloi bat duen pertsona, baloi bat duen pertsona: bitarteko azal-tonua, bitarteko azal-tonua
⛹🏾	5. mota, baloi, baloi bat duen pertsona, baloi bat duen pertsona: 5. mota
⛹🏿	6. mota, baloi, baloi bat duen pertsona, baloi bat duen pertsona: 6. mota
⛹‍♂	baloi, baloi bat duen gizona, gizon, gizonezko
⛹🏻‍♂	1–2. mota, baloi, baloi bat duen gizona, baloi bat duen gizona: 1–2. mota, gizon, gizonezko
⛹🏼‍♂	3. mota, baloi, baloi bat duen gizona, baloi bat duen gizona: 3. mota, gizon, gizonezko
⛹🏽‍♂	baloi, baloi bat duen gizona, baloi bat duen gizona: bitarteko azal-tonua, bitarteko azal-tonua, gizon, gizonezko
⛹🏾‍♂	5. mota, baloi, baloi bat duen gizona, baloi bat duen gizona: 5. mota, gizon, gizonezko
⛹🏿‍♂	6. mota, baloi, baloi bat duen gizona, baloi bat duen gizona: 6. mota, gizon, gizonezko
⛹‍♀	baloi, baloi bat duen emakumea, emakume, emakumezko
⛹🏻‍♀	1–2. mota, baloi, baloi bat duen emakumea, baloi bat duen emakumea: 1–2. mota, emakume, emakumezko
⛹🏼‍♀	3. mota, baloi, baloi bat duen emakumea, baloi bat duen emakumea: 3. mota, emakume, emakumezko
⛹🏽‍♀	baloi, baloi bat duen emakumea, baloi bat duen emakumea: bitarteko azal-tonua, bitarteko azal-tonua, emakume, emakumezko
⛹🏾‍♀	5. mota, baloi, baloi bat duen emakumea, baloi bat duen emakumea: 5. mota, emakume, emakumezko
⛹🏿‍♀	6. mota, baloi, baloi bat duen emakumea, baloi bat duen emakumea: 6. mota, emakume, emakumezko
🏋️	jasotzaile, pisu, pisuak altxatzen ari den pertsona
🏋🏻	1–2. mota, jasotzaile, pisu, pisuak altxatzen ari den pertsona, pisuak altxatzen ari den pertsona: 1–2. mota
🏋🏼	3. mota, jasotzaile, pisu, pisuak altxatzen ari den pertsona, pisuak altxatzen ari den pertsona: 3. mota
🏋🏽	bitarteko azal-tonua, jasotzaile, pisu, pisuak altxatzen ari den pertsona, pisuak altxatzen ari den pertsona: bitarteko azal-tonua
🏋🏾	5. mota, jasotzaile, pisu, pisuak altxatzen ari den pertsona, pisuak altxatzen ari den pertsona: 5. mota
🏋🏿	6. mota, jasotzaile, pisu, pisuak altxatzen ari den pertsona, pisuak altxatzen ari den pertsona: 6. mota
🏋‍♂	gizon, gizonezko, jasotzaile, pisu, pisuak altxatzen ari den gizona
🏋🏻‍♂	1–2. mota, gizon, gizonezko, jasotzaile, pisu, pisuak altxatzen ari den gizona, pisuak altxatzen ari den gizona: 1–2. mota
🏋🏼‍♂	3. mota, gizon, gizonezko, jasotzaile, pisu, pisuak altxatzen ari den gizona, pisuak altxatzen ari den gizona: 3. mota
🏋🏽‍♂	bitarteko azal-tonua, gizon, gizonezko, jasotzaile, pisu, pisuak altxatzen ari den gizona, pisuak altxatzen ari den gizona: bitarteko azal-tonua
🏋🏾‍♂	5. mota, gizon, gizonezko, jasotzaile, pisu, pisuak altxatzen ari den gizona, pisuak altxatzen ari den gizona: 5. mota
🏋🏿‍♂	6. mota, gizon, gizonezko, jasotzaile, pisu, pisuak altxatzen ari den gizona, pisuak altxatzen ari den gizona: 6. mota
🏋‍♀	emakume, emakumezko, jasotzaile, pisu, pisuak altxatzen ari den emakumea
🏋🏻‍♀	1–2. mota, emakume, emakumezko, jasotzaile, pisu, pisuak altxatzen ari den emakumea, pisuak altxatzen ari den emakumea: 1–2. mota
🏋🏼‍♀	3. mota, emakume, emakumezko, jasotzaile, pisu, pisuak altxatzen ari den emakumea, pisuak altxatzen ari den emakumea: 3. mota
🏋🏽‍♀	bitarteko azal-tonua, emakume, emakumezko, jasotzaile, pisu, pisuak altxatzen ari den emakumea, pisuak altxatzen ari den emakumea: bitarteko azal-tonua
🏋🏾‍♀	5. mota, emakume, emakumezko, jasotzaile, pisu, pisuak altxatzen ari den emakumea, pisuak altxatzen ari den emakumea: 5. mota
🏋🏿‍♀	6. mota, emakume, emakumezko, jasotzaile, pisu, pisuak altxatzen ari den emakumea, pisuak altxatzen ari den emakumea: 6. mota
🚴	bizikleta, txirrindulari, txirrindularia, txirringa
🚴🏻	1–2. mota, bizikleta, txirrindulari, txirrindularia, txirrindularia: 1–2. mota, txirringa
🚴🏼	3. mota, bizikleta, txirrindulari, txirrindularia, txirrindularia: 3. mota, txirringa
🚴🏽	bitarteko azal-tonua, bizikleta, txirrindulari, txirrindularia, txirrindularia: bitarteko azal-tonua, txirringa
🚴🏾	5. mota, bizikleta, txirrindulari, txirrindularia, txirrindularia: 5. mota, txirringa
🚴🏿	6. mota, bizikleta, txirrindulari, txirrindularia, txirrindularia: 6. mota, txirringa
🚴‍♂	bizikleta, gizon, gizon txirrindularia, gizonezko, txirrindulari
🚴🏻‍♂	1–2. mota, bizikleta, gizon, gizon txirrindularia, gizon txirrindularia: 1–2. mota, gizonezko, txirrindulari
🚴🏼‍♂	3. mota, bizikleta, gizon, gizon txirrindularia, gizon txirrindularia: 3. mota, gizonezko, txirrindulari
🚴🏽‍♂	bitarteko azal-tonua, bizikleta, gizon, gizon txirrindularia, gizon txirrindularia: bitarteko azal-tonua, gizonezko, txirrindulari
🚴🏾‍♂	5. mota, bizikleta, gizon, gizon txirrindularia, gizon txirrindularia: 5. mota, gizonezko, txirrindulari
🚴🏿‍♂	6. mota, bizikleta, gizon, gizon txirrindularia, gizon txirrindularia: 6. mota, gizonezko, txirrindulari
🚴‍♀	bizikleta, emakume, emakume txirrindularia, txirrindulari
🚴🏻‍♀	1–2. mota, bizikleta, emakume, emakume txirrindularia, emakume txirrindularia: 1–2. mota, txirrindulari
🚴🏼‍♀	3. mota, bizikleta, emakume, emakume txirrindularia, emakume txirrindularia: 3. mota, txirrindulari
🚴🏽‍♀	bitarteko azal-tonua, bizikleta, emakume, emakume txirrindularia, emakume txirrindularia: bitarteko azal-tonua, txirrindulari
🚴🏾‍♀	5. mota, bizikleta, emakume, emakume txirrindularia, emakume txirrindularia: 5. mota, txirrindulari
🚴🏿‍♀	6. mota, bizikleta, emakume, emakume txirrindularia, emakume txirrindularia: 6. mota, txirrindulari
🚵	bizikleta, mendi, mendiko bizikletan dabilen pertsona, txirrindulari, txirringa
🚵🏻	1–2. mota, bizikleta, mendi, mendiko bizikletan dabilen pertsona, mendiko bizikletan dabilen pertsona: 1–2. mota, txirrindulari, txirringa
🚵🏼	3. mota, bizikleta, mendi, mendiko bizikletan dabilen pertsona, mendiko bizikletan dabilen pertsona: 3. mota, txirrindulari, txirringa
🚵🏽	bitarteko azal-tonua, bizikleta, mendi, mendiko bizikletan dabilen pertsona, mendiko bizikletan dabilen pertsona: bitarteko azal-tonua, txirrindulari, txirringa
🚵🏾	5. mota, bizikleta, mendi, mendiko bizikletan dabilen pertsona, mendiko bizikletan dabilen pertsona: 5. mota, txirrindulari, txirringa
🚵🏿	6. mota, bizikleta, mendi, mendiko bizikletan dabilen pertsona, mendiko bizikletan dabilen pertsona: 6. mota, txirrindulari, txirringa
🚵‍♂	bizikleta, gizon, mendi, mendiko bizikletan dabilen gizona, txirrindulari
🚵🏻‍♂	1–2. mota, bizikleta, gizon, mendi, mendiko bizikletan dabilen gizona, mendiko bizikletan dabilen gizona: 1–2. mota, txirrindulari
🚵🏼‍♂	3. mota, bizikleta, gizon, mendi, mendiko bizikletan dabilen gizona, mendiko bizikletan dabilen gizona: 3. mota, txirrindulari
🚵🏽‍♂	bitarteko azal-tonua, bizikleta, gizon, mendi, mendiko bizikletan dabilen gizona, mendiko bizikletan dabilen gizona: bitarteko azal-tonua, txirrindulari
🚵🏾‍♂	5. mota, bizikleta, gizon, mendi, mendiko bizikletan dabilen gizona, mendiko bizikletan dabilen gizona: 5. mota, txirrindulari
🚵🏿‍♂	6. mota, bizikleta, gizon, mendi, mendiko bizikletan dabilen gizona, mendiko bizikletan dabilen gizona: 6. mota, txirrindulari
🚵‍♀	bizikleta, emakume, mendi, mendiko bizikletan dabilen emakumea, txirrindulari
🚵🏻‍♀	1–2. mota, bizikleta, emakume, mendi, mendiko bizikletan dabilen emakumea, mendiko bizikletan dabilen emakumea: 1–2. mota, txirrindulari
🚵🏼‍♀	3. mota, bizikleta, emakume, mendi, mendiko bizikletan dabilen emakumea, mendiko bizikletan dabilen emakumea: 3. mota, txirrindulari
🚵🏽‍♀	bitarteko azal-tonua, bizikleta, emakume, mendi, mendiko bizikletan dabilen emakumea, mendiko bizikletan dabilen emakumea: bitarteko azal-tonua, txirrindulari
🚵🏾‍♀	5. mota, bizikleta, emakume, mendi, mendiko bizikletan dabilen emakumea, mendiko bizikletan dabilen emakumea: 5. mota, txirrindulari
🚵🏿‍♀	6. mota, bizikleta, emakume, mendi, mendiko bizikletan dabilen emakumea, mendiko bizikletan dabilen emakumea: 6. mota, txirrindulari
🤸	alboko gurpil, alboko gurpila, gimnasia, kirol, pertsona
🤸🏻	1–2. mota, alboko gurpil, alboko gurpila, alboko gurpila: 1–2. mota, gimnasia, kirol, pertsona
🤸🏼	3. mota, alboko gurpil, alboko gurpila, alboko gurpila: 3. mota, gimnasia, kirol, pertsona
🤸🏽	alboko gurpil, alboko gurpila, alboko gurpila: bitarteko azal-tonua, bitarteko azal-tonua, gimnasia, kirol, pertsona
🤸🏾	5. mota, alboko gurpil, alboko gurpila, alboko gurpila: 5. mota, gimnasia, kirol, pertsona
🤸🏿	6. mota, alboko gurpil, alboko gurpila, alboko gurpila: 6. mota, gimnasia, kirol, pertsona
🤸‍♂	gimnasia, gizon, gurpil, gurpil-ariketa egiten ari den gizona, kirol
🤸🏻‍♂	1–2. mota, gimnasia, gizon, gurpil, gurpil-ariketa egiten ari den gizona, gurpil-ariketa egiten ari den gizona: 1–2. mota, kirol
🤸🏼‍♂	3. mota, gimnasia, gizon, gurpil, gurpil-ariketa egiten ari den gizona, gurpil-ariketa egiten ari den gizona: 3. mota, kirol
🤸🏽‍♂	bitarteko azal-tonua, gimnasia, gizon, gurpil, gurpil-ariketa egiten ari den gizona, gurpil-ariketa egiten ari den gizona: bitarteko azal-tonua, kirol
🤸🏾‍♂	5. mota, gimnasia, gizon, gurpil, gurpil-ariketa egiten ari den gizona, gurpil-ariketa egiten ari den gizona: 5. mota, kirol
🤸🏿‍♂	6. mota, gimnasia, gizon, gurpil, gurpil-ariketa egiten ari den gizona, gurpil-ariketa egiten ari den gizona: 6. mota, kirol
🤸‍♀	emakume, gimnasia, gurpil, gurpil-ariketa egiten ari den emakumea, kirol
🤸🏻‍♀	1–2. mota, emakume, gimnasia, gurpil, gurpil-ariketa egiten ari den emakumea, gurpil-ariketa egiten ari den emakumea: 1–2. mota, kirol
🤸🏼‍♀	3. mota, emakume, gimnasia, gurpil, gurpil-ariketa egiten ari den emakumea, gurpil-ariketa egiten ari den emakumea: 3. mota, kirol
🤸🏽‍♀	bitarteko azal-tonua, emakume, gimnasia, gurpil, gurpil-ariketa egiten ari den emakumea, gurpil-ariketa egiten ari den emakumea: bitarteko azal-tonua, kirol
🤸🏾‍♀	5. mota, emakume, gimnasia, gurpil, gurpil-ariketa egiten ari den emakumea, gurpil-ariketa egiten ari den emakumea: 5. mota, kirol
🤸🏿‍♀	6. mota, emakume, gimnasia, gurpil, gurpil-ariketa egiten ari den emakumea, gurpil-ariketa egiten ari den emakumea: 6. mota, kirol
🤼	borroka, borrokalari, borrokalariak, kirol, pertsona
🤼‍♂	borroka, gizon, gizonak borrokan, gizonezko, kirol
🤼‍♀	borroka, emakume, emakumeak borrokan, emakumezko, kirol
🤽	kirol, pertsona, waterpolo, waterpoloa
🤽🏻	1–2. mota, kirol, pertsona, waterpolo, waterpoloa, waterpoloa: 1–2. mota
🤽🏼	3. mota, kirol, pertsona, waterpolo, waterpoloa, waterpoloa: 3. mota
🤽🏽	bitarteko azal-tonua, kirol, pertsona, waterpolo, waterpoloa, waterpoloa: bitarteko azal-tonua
🤽🏾	5. mota, kirol, pertsona, waterpolo, waterpoloa, waterpoloa: 5. mota
🤽🏿	6. mota, kirol, pertsona, waterpolo, waterpoloa, waterpoloa: 6. mota
🤽‍♂	gizon, gizona waterpoloan jolasten, kirol, polo, ur
🤽🏻‍♂	1–2. mota, gizon, gizona waterpoloan jolasten, gizona waterpoloan jolasten: 1–2. mota, kirol, polo, ur
🤽🏼‍♂	3. mota, gizon, gizona waterpoloan jolasten, gizona waterpoloan jolasten: 3. mota, kirol, polo, ur
🤽🏽‍♂	bitarteko azal-tonua, gizon, gizona waterpoloan jolasten, gizona waterpoloan jolasten: bitarteko azal-tonua, kirol, polo, ur
🤽🏾‍♂	5. mota, gizon, gizona waterpoloan jolasten, gizona waterpoloan jolasten: 5. mota, kirol, polo, ur
🤽🏿‍♂	6. mota, gizon, gizona waterpoloan jolasten, gizona waterpoloan jolasten: 6. mota, kirol, polo, ur
🤽‍♀	emakume, emakumea waterpoloan jolasten, kirol, polo, ur
🤽🏻‍♀	1–2. mota, emakume, emakumea waterpoloan jolasten, emakumea waterpoloan jolasten: 1–2. mota, kirol, polo, ur
🤽🏼‍♀	3. mota, emakume, emakumea waterpoloan jolasten, emakumea waterpoloan jolasten: 3. mota, kirol, polo, ur
🤽🏽‍♀	bitarteko azal-tonua, emakume, emakumea waterpoloan jolasten, emakumea waterpoloan jolasten: bitarteko azal-tonua, kirol, polo, ur
🤽🏾‍♀	5. mota, emakume, emakumea waterpoloan jolasten, emakumea waterpoloan jolasten: 5. mota, kirol, polo, ur
🤽🏿‍♀	6. mota, emakume, emakumea waterpoloan jolasten, emakumea waterpoloan jolasten: 6. mota, kirol, polo, ur
🤾	baloi, eskubaloi, eskubaloia, kirol, pertsona
🤾🏻	1–2. mota, baloi, eskubaloi, eskubaloia, eskubaloia: 1–2. mota, kirol, pertsona
🤾🏼	3. mota, baloi, eskubaloi, eskubaloia, eskubaloia: 3. mota, kirol, pertsona
🤾🏽	baloi, bitarteko azal-tonua, eskubaloi, eskubaloia, eskubaloia: bitarteko azal-tonua, kirol, pertsona
🤾🏾	5. mota, baloi, eskubaloi, eskubaloia, eskubaloia: 5. mota, kirol, pertsona
🤾🏿	6. mota, baloi, eskubaloi, eskubaloia, eskubaloia: 6. mota, kirol, pertsona
🤾‍♂	eskubaloi, gizon, gizona eskubaloian jolasten, gizonezko, kirol
🤾🏻‍♂	1–2. mota, eskubaloi, gizon, gizona eskubaloian jolasten, gizona eskubaloian jolasten: 1–2. mota, gizonezko, kirol
🤾🏼‍♂	3. mota, eskubaloi, gizon, gizona eskubaloian jolasten, gizona eskubaloian jolasten: 3. mota, gizonezko, kirol
🤾🏽‍♂	bitarteko azal-tonua, eskubaloi, gizon, gizona eskubaloian jolasten, gizona eskubaloian jolasten: bitarteko azal-tonua, gizonezko, kirol
🤾🏾‍♂	5. mota, eskubaloi, gizon, gizona eskubaloian jolasten, gizona eskubaloian jolasten: 5. mota, gizonezko, kirol
🤾🏿‍♂	6. mota, eskubaloi, gizon, gizona eskubaloian jolasten, gizona eskubaloian jolasten: 6. mota, gizonezko, kirol
🤾‍♀	emakume, emakumea eskubaloian jolasten, emakumezko, eskubaloi, kirol
🤾🏻‍♀	1–2. mota, emakume, emakumea eskubaloian jolasten, emakumea eskubaloian jolasten: 1–2. mota, emakumezko, eskubaloi, kirol
🤾🏼‍♀	3. mota, emakume, emakumea eskubaloian jolasten, emakumea eskubaloian jolasten: 3. mota, emakumezko, eskubaloi, kirol
🤾🏽‍♀	bitarteko azal-tonua, emakume, emakumea eskubaloian jolasten, emakumea eskubaloian jolasten: bitarteko azal-tonua, emakumezko, eskubaloi, kirol
🤾🏾‍♀	5. mota, emakume, emakumea eskubaloian jolasten, emakumea eskubaloian jolasten: 5. mota, emakumezko, eskubaloi, kirol
🤾🏿‍♀	6. mota, emakume, emakumea eskubaloian jolasten, emakumea eskubaloian jolasten: 6. mota, emakumezko, eskubaloi, kirol
🤹	malabarismo, malabarismoa, oreka, trebetasun, zeregin ugari
🤹🏻	1–2. mota, malabarismo, malabarismoa, malabarismoa: 1–2. mota, oreka, trebetasun, zeregin ugari
🤹🏼	3. mota, malabarismo, malabarismoa, malabarismoa: 3. mota, oreka, trebetasun, zeregin ugari
🤹🏽	bitarteko azal-tonua, malabarismo, malabarismoa, malabarismoa: bitarteko azal-tonua, oreka, trebetasun, zeregin ugari
🤹🏾	5. mota, malabarismo, malabarismoa, malabarismoa: 5. mota, oreka, trebetasun, zeregin ugari
🤹🏿	6. mota, malabarismo, malabarismoa, malabarismoa: 6. mota, oreka, trebetasun, zeregin ugari
🤹‍♂	gizon, gizona malabarismotan, gizonezko, malabarismo, zeregin ugari
🤹🏻‍♂	1–2. mota, gizon, gizona malabarismotan, gizona malabarismotan: 1–2. mota, gizonezko, malabarismo, zeregin ugari
🤹🏼‍♂	3. mota, gizon, gizona malabarismotan, gizona malabarismotan: 3. mota, gizonezko, malabarismo, zeregin ugari
🤹🏽‍♂	bitarteko azal-tonua, gizon, gizona malabarismotan, gizona malabarismotan: bitarteko azal-tonua, gizonezko, malabarismo, zeregin ugari
🤹🏾‍♂	5. mota, gizon, gizona malabarismotan, gizona malabarismotan: 5. mota, gizonezko, malabarismo, zeregin ugari
🤹🏿‍♂	6. mota, gizon, gizona malabarismotan, gizona malabarismotan: 6. mota, gizonezko, malabarismo, zeregin ugari
🤹‍♀	emakume, emakumea malabarismotan, emakumezko, malabarismo, zeregin ugari
🤹🏻‍♀	1–2. mota, emakume, emakumea malabarismotan, emakumea malabarismotan: 1–2. mota, emakumezko, malabarismo, zeregin ugari
🤹🏼‍♀	3. mota, emakume, emakumea malabarismotan, emakumea malabarismotan: 3. mota, emakumezko, malabarismo, zeregin ugari
🤹🏽‍♀	bitarteko azal-tonua, emakume, emakumea malabarismotan, emakumea malabarismotan: bitarteko azal-tonua, emakumezko, malabarismo, zeregin ugari
🤹🏾‍♀	5. mota, emakume, emakumea malabarismotan, emakumea malabarismotan: 5. mota, emakumezko, malabarismo, zeregin ugari
🤹🏿‍♀	6. mota, emakume, emakumea malabarismotan, emakumea malabarismotan: 6. mota, emakumezko, malabarismo, zeregin ugari
🧘	meditazio, pertsona bat loto-posizioan, yoga
🧘🏻	1–2. mota, meditazio, pertsona bat loto-posizioan, pertsona bat loto-posizioan: 1–2. mota, yoga
🧘🏼	3. mota, meditazio, pertsona bat loto-posizioan, pertsona bat loto-posizioan: 3. mota, yoga
🧘🏽	bitarteko azal-tonua, meditazio, pertsona bat loto-posizioan, pertsona bat loto-posizioan: bitarteko azal-tonua, yoga
🧘🏾	5. mota, meditazio, pertsona bat loto-posizioan, pertsona bat loto-posizioan: 5. mota, yoga
🧘🏿	6. mota, meditazio, pertsona bat loto-posizioan, pertsona bat loto-posizioan: 6. mota, yoga
🧘‍♂	gizon bat loto-posizioan, meditazio, yoga
🧘🏻‍♂	1–2. mota, gizon bat loto-posizioan, gizon bat loto-posizioan: 1–2. mota, meditazio, yoga
🧘🏼‍♂	3. mota, gizon bat loto-posizioan, gizon bat loto-posizioan: 3. mota, meditazio, yoga
🧘🏽‍♂	bitarteko azal-tonua, gizon bat loto-posizioan, gizon bat loto-posizioan: bitarteko azal-tonua, meditazio, yoga
🧘🏾‍♂	5. mota, gizon bat loto-posizioan, gizon bat loto-posizioan: 5. mota, meditazio, yoga
🧘🏿‍♂	6. mota, gizon bat loto-posizioan, gizon bat loto-posizioan: 6. mota, meditazio, yoga
🧘‍♀	emakume bat loto-posizioan, meditazio, yoga
🧘🏻‍♀	1–2. mota, emakume bat loto-posizioan, emakume bat loto-posizioan: 1–2. mota, meditazio, yoga
🧘🏼‍♀	3. mota, emakume bat loto-posizioan, emakume bat loto-posizioan: 3. mota, meditazio, yoga
