😀	lol, rindo, risada, rosto, rosto risonho
♒️	aquário, signo de Aquário, zodíaco, água
♓️	peixes, signo de Peixes, zodíaco
⛎	Ofiúco, cobra, serpente, signo de Ofiúco, zodíaco
🔀	botão de músicas aleatórias, cruzadas, seta
🔁	botão de repetir, repetir, sentido horário, seta
🔂	botão de repetir, botão de repetir uma única faixa, repetir, sentido horário, seta, uma vez
▶	botão reproduzir, direita, reproduzir, seta, triângulo
⏩	avançar, botão avançar, dupla, rápido, seta
⏭	botão de próxima faixa, próxima cena, próxima faixa, seta, seta dupla para a direita
⏯	botão de reproduzir ou pausar, direita, pausar, reproduzir, seta, triângulo
◀	botão de voltar, esquerda, seta, triângulo, voltar
⏪	botão de retroceder, dupla, retroceder, seta
⏮	botão de faixa anterior, cena anterior, faixa anterior, seta, triângulo
🔼	botão, botão apontando para cima, seta, vermelho
⏫	botão de avanço para cima, dupla, seta
🔽	botão, botão apontando para baixo, para baixo, seta, vermelho
⏬	botão de avanço para baixo, para baixo, retroceder rápido, seta, seta dupla para baixo
⏸️	barra, botão pausar, dupla, pausar, vertical
⏹️	botão parar, parar, quadrado
⏺️	botão gravar, círculo, gravar
⏏️	botão ejetar, ejetar
🎦	cinema, entretenimento, filme, símbolo do cinema
🔅	botão de diminuir brilho, brilho, diminuir, escurecer, símbolo para reduzir brilho
🔆	aumentar brilho, botão de aumentar brilho, brilho, símbolo para aumentar brilho
📶	antena, antena com barras, barras de sinal, celular, força do sinal, sinais de telefonia móvel, telefone
📳	celular, modo, modo vibratório, telefone
📴	celular, desligado, telefone, telefone celular desligado
♀️	feminino, mulher, símbolo de feminino
♂️	homem, masculino, símbolo de masculino
⚕️	bastão de asclépio, esculápio, medicina, símbolo, símbolo da medicina
♾️	eternidade, ilimitado, infinito, universal
♻️	reciclagem, símbolo de reciclagem
⚜	flor-de-lis, símbolo
🔱	emblema, emblema de tridente, ferramenta, navio, tridente, âncora
📛	crachá, identificação, nome
🔰	folha verde e amarela, iniciante, japonês, símbolo japonês de principiante, verde e amarela
⭕️	círculo, círculo grande oco, grande, o, vermelho
✅	botão, marca, marca de seleção branca, verificação, ✓
☑️	caixa, caixa de seleção marcada com tique, marca de verificação, ✓
✔️	marca, marca de seleção, verificação, ✓
✖️	X, cancelar, multiplicar, multiplicação, sinal de multiplicação, x de multiplicação, ×
❌	X, cancelar, multiplicar, multiplicação, xis, ×
❎	botão de caixa com X, botão de xis, marcado, quadrado, x, ×
➕	+, matemática, sinal, sinal de mais, símbolo de adição
➖	-, matemática, menos, sinal, símbolo de subtração, −
➗	divisão, matemática, sinal, símbolo de divisão, ÷
➰	laço encaracolado, loop, loop ondulado, volta
➿	duas vezes, duplo, encaradolado, loop, loop encaracolado duas vezes
〽️	canto, japonês, sinal japonês indicando início de música, símbolo japonês de canto
✳️	*, asterisco, asterisco de oito pontas
✴️	*, estrela, estrela de oito pontas
❇️	*, faísca
‼️	!, !!, dupla exclamação, exclamação, explosão, ponto de exclamação duplo, pontuação
⁉️	!, !?, ?, exclamação, exclamação com interrogação, pergunta, pontuação, sinal
❓️	?, pergunta, ponto de interrogação, pontuação, sinal
❔	?, delineado, pergunta, ponto de interrogação branco, pontuação, sinal
❕	!, delineado, mark, ponto de exclamação branco, pontuação, sinal
❗️	!, exclamação, ponto de exclamação, pontuação
〰️	ondulado, pontuação, travessão, travessão ondulado
©️	copyright, símbolo de copyright
®️	marca registrada, marca registrada “R”, símbolo de registrado
™️	marca registrada, marca registrada “TM”, símbolo, símbolo de marca registrada
#⃣	tecla, tecla: #
*⃣	tecla, tecla: *
0⃣	tecla, tecla: 0
1⃣	tecla, tecla: 1
2⃣	tecla, tecla: 2
3⃣	tecla, tecla: 3
4⃣	tecla, tecla: 4
5⃣	tecla, tecla: 5
6⃣	tecla, tecla: 6
7⃣	tecla, tecla: 7
8⃣	tecla, tecla: 8
9⃣	tecla, tecla: 9
🔟	tecla, tecla: 10
🔠	ABCD, digitação, latinas, letras, letras latinas maiúsculas, maiúsculas
🔡	abcd, digitação, latinas, letras, letras latinas minúsculas, minúsculas
🔢	1234, digitação, números
🔣	digitação, símbolos, 〒♪&%
🔤	abc, alfabeto, digitação, latinas, letras, letras latinas
🅰️	A, botão A (tipo sanguíneo), sangue, tipo A, tipo sanguíneo, tipo sanguíneo A
🆎	AB, botão AB (tipo sanguíneo), sangue, tipo AB, tipo sanguíneo, tipo sanguíneo AB
🅱️	B, botão B (tipo sanguíneo), sangue, tipo B, tipo sanguíneo, tipo sanguíneo B
🆑	botão CL, cl
🆒	botão "COOL", cool, legal
🆓	botão "FREE", gratuito, grátis
ℹ️	i, informações, símbolo, símbolo de informações
🆔	ID, botão ID, identidade, símbolo, símbolo “ID”
Ⓜ️	círculo, círculo com a letra M, letra M, m
🆕	Novo, botão "NEW", new
🆖	NG, botão NG
🅾️	O, botão O (tipo sanguíneo), sangue, tipo O, tipo sanguíneo, tipo sanguíneo O
🆗	OK, botão OK, símbolo “OK”
🅿️	botão P, estacionamento, estacionar
🆘	Ajuda, SOS, botão SOS, símbolo, símbolo “SOS”
🆙	UP!, botão "UP!", símbolo, símbolo “UP!”
🆚	botão VS, símbolo, símbolo “vs”, versus, vs
🈁	botão japonês de “aqui”, japonês, katakana, “aqui”, ココ
🈂️	botão japonês de “taxa de serviço”, japonês, katakana, “taxa de serviço”, サ
🈷	botão japonês de “quantidade mensal”, ideograma, japonês, “quantidade mensal”, 月
🈶	botão japonês de “não gratuito”, ideograma, japonês, “não gratuito”, 有
🈯	botão japonês de “reservado”, ideograma, japonês, “reservado”, 指
🉐	botão japonês de “barganha”, ideograma, japonês, “barganha”, 得
🈹	botão japonês de “desconto”, ideograma, japonês, “desconto”, 割
🈚	botão japonês de “gratuito”, ideograma, japonês, “gratuito”, 無
🈲	botão japonês de “proibido”, ideograma, japonês, “proibido”, 禁
🉑	botão japonês de “aceitável”, ideograma, japonês, “aceitável”, 可
🈸	botão japonês de “aplicação”, ideograma, japonês, “aplicação”, 申
🈴	botão japonês de “nota mínima”, ideograma, japonês, “nota mínima”, 合
🈳	botão japonês de “vago”, ideograma, japonês, “vago”, 空
㊗️	botão japonês de “parabéns”, ideograma, japonês, “parabéns”, 祝
㊙️	botão japonês de “segredo”, ideograma, japonês, “segredo”, 秘
🈺	botão japonês de “aberto para negócios”, ideograma, japonês, “aberto para negócios”, 営
🈵	botão japonês de “sem vagas”, ideograma, japonês, “sem vagas”, 満
🔴	círculo, círculo vermelho, geométrico, vermelho
🟠	círculo, círculo laranja, laranja
🟡	amarelo, círculo, círculo amarelo
🟢	círculo, círculo verde, verde
🔵	azul, círculo, círculo azul, geométrico
🟣	círculo, círculo roxo, roxo
🟤	círculo, círculo marrom, marrom
⚫️	círculo, círculo preto, geométrico
⚪️	círculo, círculo branco, geométrico
🟥	quadrado, quadrado vermelho, vermelho
🟧	laranja, quadrado, quadrado laranja
🟨	amarelo, quadrado, quadrado amarelo
🟩	quadrado, quadrado verde, verde
🟦	azul, quadrado, quadrado azul
🟪	quadrado, quadrado roxo, roxo
🟫	marrom, quadrado, quadrado marrom
⬛️	geométrico, quadrado, quadrado preto grande
⬜️	geométrico, quadrado, quadrado branco grande
◼️	geométrico, quadrado, quadrado preto médio
◻️	geométrico, quadrado, quadrado branco médio
◾️	geométrico, quadrado, quadrado preto médio menor
◽️	geométrico, quadrado, quadrado branco médio menor
▪️	geométrico, quadrado, quadrado preto pequeno
▫️	geométrico, quadrado, quadrado branco pequeno
🔶	geométrico, laranja, losango, losango laranja grande
🔷	azul, geométrico, losango, losango azul grande
🔸	geométrico, laranja, losango, losango laranja pequeno
🔹	azul, geométrico, losango, losango azul pequeno
🔺	geométrico, triângulo vermelho para cima, vermelho
🔻	geométrico, triângulo vermelho para baixo, vermelho
💠	cômico, dentro, diamante, diamante com ponto, diamante com um ponto, geométrico
🔘	botão, botão de opção, rádio
🔳	botão, botão quadrado branco, botão quadrado branco e preto, quadrado
🔲	botão, botão quadrado preto, botão quadrado preto e branco, quadrado
🏁	bandeira, bandeira quadriculada, corrida, esporte, quadriculada
🚩	bandeira triangular, poste
🎌	bandeiras, bandeiras cruzadas, bandeiras cruzadas do Japão, comemoração, cruzadas
🏴	bandeira preta, tremulando
🏳️	bandeira branca, tremulando
🏳‍🌈	arco-íris, bandeira, bandeira do arco-íris
🏴‍☠	bandeira de pirata, caveira e osso, pirata, saque, tesouro
🇦🇨	bandeira, bandeira: Ilha de Ascensão
🇦🇩	bandeira, bandeira: Andorra
🇦🇪	bandeira, bandeira: Emirados Árabes Unidos
🇦🇫	bandeira, bandeira: Afeganistão
🇦🇬	bandeira, bandeira: Antígua e Barbuda
🇦🇮	bandeira, bandeira: Anguila
🇦🇱	bandeira, bandeira: Albânia
🇦🇲	bandeira, bandeira: Armênia
🇦🇴	bandeira, bandeira: Angola
🇦🇶	bandeira, bandeira: Antártida
🇦🇷	bandeira, bandeira: Argentina
🇦🇸	bandeira, bandeira: Samoa Americana
🇦🇹	bandeira, bandeira: Áustria
🇦🇺	bandeira, bandeira: Austrália
🇦🇼	bandeira, bandeira: Aruba
🇦🇽	bandeira, bandeira: Ilhas Aland
🇦🇿	bandeira, bandeira: Azerbaijão
🇧🇦	bandeira, bandeira: Bósnia e Herzegovina
🇧🇧	bandeira, bandeira: Barbados
🇧🇩	bandeira, bandeira: Bangladesh
🇧🇪	bandeira, bandeira: Bélgica
🇧🇫	bandeira, bandeira: Burquina Faso
🇧🇬	bandeira, bandeira: Bulgária
🇧🇭	bandeira, bandeira: Bahrein
🇧🇮	bandeira, bandeira: Burundi
🇧🇯	bandeira, bandeira: Benin
🇧🇱	bandeira, bandeira: São Bartolomeu
🇧🇲	bandeira, bandeira: Bermudas
🇧🇳	bandeira, bandeira: Brunei
🇧🇴	bandeira, bandeira: Bolívia
🇧🇶	bandeira, bandeira: Países Baixos Caribenhos
🇧🇷	bandeira, bandeira: Brasil
🇧🇸	bandeira, bandeira: Bahamas
🇧🇹	bandeira, bandeira: Butão
🇧🇻	bandeira, bandeira: Ilha Bouvet
🇧🇼	bandeira, bandeira: Botsuana
🇧🇾	bandeira, bandeira: Bielorrússia
🇧🇿	bandeira, bandeira: Belize
🇨🇦	bandeira, bandeira: Canadá
🇨🇨	bandeira, bandeira: Ilhas Cocos (Keeling)
🇨🇩	bandeira, bandeira: Congo - Kinshasa
🇨🇫	bandeira, bandeira: República Centro-Africana
🇨🇬	bandeira, bandeira: República do Congo
🇨🇭	bandeira, bandeira: Suíça
🇨🇮	bandeira, bandeira: Costa do Marfim
🇨🇰	bandeira, bandeira: Ilhas Cook
🇨🇱	bandeira, bandeira: Chile
🇨🇲	bandeira, bandeira: Camarões
🇨🇳	bandeira, bandeira: China
🇨🇴	bandeira, bandeira: Colômbia
🇨🇵	bandeira, bandeira: Ilha de Clipperton
🇨🇷	bandeira, bandeira: Costa Rica
🇨🇺	bandeira, bandeira: Cuba
🇨🇻	bandeira, bandeira: Cabo Verde
🇨🇼	bandeira, bandeira: Curaçao
🇨🇽	bandeira, bandeira: Ilha Christmas
🇨🇾	bandeira, bandeira: Chipre
🇨🇿	bandeira, bandeira: Tchéquia
🇩🇪	bandeira, bandeira: Alemanha
🇩🇬	bandeira, bandeira: Diego Garcia
🇩🇯	bandeira, bandeira: Djibuti
🇩🇰	bandeira, bandeira: Dinamarca
🇩🇲	bandeira, bandeira: Dominica
🇩🇴	bandeira, bandeira: República Dominicana
🇩🇿	bandeira, bandeira: Argélia
🇪🇦	bandeira, bandeira: Ceuta e Melilla
🇪🇨	bandeira, bandeira: Equador
🇪🇪	bandeira, bandeira: Estônia
🇪🇬	bandeira, bandeira: Egito
🇪🇭	bandeira, bandeira: Saara Ocidental
🇪🇷	bandeira, bandeira: Eritreia
🇪🇸	bandeira, bandeira: Espanha
🇪🇹	bandeira, bandeira: Etiópia
🇪🇺	bandeira, bandeira: União Europeia
🇫🇮	bandeira, bandeira: Finlândia
🇫🇯	bandeira, bandeira: Fiji
🇫🇰	bandeira, bandeira: Ilhas Malvinas
🇫🇲	bandeira, bandeira: Micronésia
🇫🇴	bandeira, bandeira: Ilhas Faroe
🇫🇷	bandeira, bandeira: França
🇬🇦	bandeira, bandeira: Gabão
🇬🇧	bandeira, bandeira: Reino Unido
🇬🇩	bandeira, bandeira: Granada
🇬🇪	bandeira, bandeira: Geórgia
🇬🇫	bandeira, bandeira: Guiana Francesa
🇬🇬	bandeira, bandeira: Guernsey
🇬🇭	bandeira, bandeira: Gana
🇬🇮	bandeira, bandeira: Gibraltar
🇬🇱	bandeira, bandeira: Groenlândia
🇬🇲	bandeira, bandeira: Gâmbia
🇬🇳	bandeira, bandeira: Guiné
🇬🇵	bandeira, bandeira: Guadalupe
🇬🇶	bandeira, bandeira: Guiné Equatorial
🇬🇷	bandeira, bandeira: Grécia
🇬🇸	bandeira, bandeira: Ilhas Geórgia do Sul e Sandwich do Sul
🇬🇹	bandeira, bandeira: Guatemala
🇬🇺	bandeira, bandeira: Guam
🇬🇼	bandeira, bandeira: Guiné-Bissau
🇬🇾	bandeira, bandeira: Guiana
🇭🇰	bandeira, bandeira: Hong Kong, RAE da China
🇭🇲	bandeira, bandeira: Ilhas Heard e McDonald
🇭🇳	bandeira, bandeira: Honduras
🇭🇷	bandeira, bandeira: Croácia
🇭🇹	bandeira, bandeira: Haiti
🇭🇺	bandeira, bandeira: Hungria
🇮🇨	bandeira, bandeira: Ilhas Canárias
🇮🇩	bandeira, bandeira: Indonésia
🇮🇪	bandeira, bandeira: Irlanda
🇮🇱	bandeira, bandeira: Israel
🇮🇲	bandeira, bandeira: Ilha de Man
🇮🇳	bandeira, bandeira: Índia
🇮🇴	bandeira, bandeira: Território Britânico do Oceano Índico
🇮🇶	bandeira, bandeira: Iraque
🇮🇷	bandeira, bandeira: Irã
🇮🇸	bandeira, bandeira: Islândia
🇮🇹	bandeira, bandeira: Itália
🇯🇪	bandeira, bandeira: Jersey
🇯🇲	bandeira, bandeira: Jamaica
🇯🇴	bandeira, bandeira: Jordânia
🇯🇵	bandeira, bandeira: Japão
🇰🇪	bandeira, bandeira: Quênia
🇰🇬	bandeira, bandeira: Quirguistão
🇰🇭	bandeira, bandeira: Camboja
🇰🇮	bandeira, bandeira: Quiribati
🇰🇲	bandeira, bandeira: Comores
🇰🇳	bandeira, bandeira: São Cristóvão e Névis
🇰🇵	bandeira, bandeira: Coreia do Norte
🇰🇷	bandeira, bandeira: Coreia do Sul
🇰🇼	bandeira, bandeira: Kuwait
🇰🇾	bandeira, bandeira: Ilhas Cayman
🇰🇿	bandeira, bandeira: Cazaquistão
🇱🇦	bandeira, bandeira: Laos
🇱🇧	bandeira, bandeira: Líbano
🇱🇨	bandeira, bandeira: Santa Lúcia
🇱🇮	bandeira, bandeira: Liechtenstein
🇱🇰	bandeira, bandeira: Sri Lanka
🇱🇷	bandeira, bandeira: Libéria
🇱🇸	bandeira, bandeira: Lesoto
🇱🇹	bandeira, bandeira: Lituânia
🇱🇺	bandeira, bandeira: Luxemburgo
🇱🇻	bandeira, bandeira: Letônia
🇱🇾	bandeira, bandeira: Líbia
🇲🇦	bandeira, bandeira: Marrocos
🇲🇨	bandeira, bandeira: Mônaco
🇲🇩	bandeira, bandeira: Moldova
🇲🇪	bandeira, bandeira: Montenegro
🇲🇫	bandeira, bandeira: São Martinho
🇲🇬	bandeira, bandeira: Madagascar
🇲🇭	bandeira, bandeira: Ilhas Marshall
🇲🇰	bandeira, bandeira: Macedônia do Norte
🇲🇱	bandeira, bandeira: Mali
🇲🇲	bandeira, bandeira: Mianmar (Birmânia)
🇲🇳	bandeira, bandeira: Mongólia
🇲🇴	bandeira, bandeira: Macau, RAE da China
🇲🇵	bandeira, bandeira: Ilhas Marianas do Norte
🇲🇶	bandeira, bandeira: Martinica
🇲🇷	bandeira, bandeira: Mauritânia
🇲🇸	bandeira, bandeira: Montserrat
🇲🇹	bandeira, bandeira: Malta
🇲🇺	bandeira, bandeira: Maurício
🇲🇻	bandeira, bandeira: Maldivas
